time,HGI_X(km),HGI_Y(km),HGI_Z(km)
1610530920,26402196.38,-17054466.71,1133512.967
1610530980,26401299.98,-17049726.72,1133193.177
1610531040,26400403.18,-17044986.47,1132873.369
1610531100,26399505.97,-17040245.95,1132553.544
1610531160,26398608.35,-17035505.17,1132233.702
1610531220,26397710.33,-17030764.13,1131913.842
1610531280,26396811.9,-17026022.83,1131593.965
1610531340,26395913.07,-17021281.26,1131274.07
1610531400,26395013.83,-17016539.44,1130954.158
1610531460,26394114.18,-17011797.35,1130634.228
1610531520,26393214.13,-17007055,1130314.282
1610531580,26392313.67,-17002312.39,1129994.317
1610531640,26391412.8,-16997569.51,1129674.335
1610531700,26390511.53,-16992826.38,1129354.336
1610531760,26389609.85,-16988082.98,1129034.32
1610531820,26388707.76,-16983339.32,1128714.286
1610531880,26387805.26,-16978595.4,1128394.234
1610531940,26386902.36,-16973851.21,1128074.166
1610532000,26385999.05,-16969106.77,1127754.079
1610532060,26385095.34,-16964362.06,1127433.976
1610532120,26384191.21,-16959617.09,1127113.855
1610532180,26383286.68,-16954871.85,1126793.716
1610532240,26382381.74,-16950126.36,1126473.56
1610532300,26381476.39,-16945380.6,1126153.387
1610532360,26380570.64,-16940634.58,1125833.196
1610532420,26379664.48,-16935888.3,1125512.988
1610532480,26378757.9,-16931141.76,1125192.762
1610532540,26377850.92,-16926394.95,1124872.519
1610532600,26376943.53,-16921647.89,1124552.259
1610532660,26376035.73,-16916900.56,1124231.981
1610532720,26375127.53,-16912152.96,1123911.686
1610532780,26374218.91,-16907405.11,1123591.373
1610532840,26373309.89,-16902656.99,1123271.043
1610532900,26372400.45,-16897908.62,1122950.695
1610532960,26371490.61,-16893159.97,1122630.33
1610533020,26370580.36,-16888411.07,1122309.948
1610533080,26369669.7,-16883661.91,1121989.548
1610533140,26368758.63,-16878912.48,1121669.131
1610533200,26367847.14,-16874162.79,1121348.696
1610533260,26366935.25,-16869412.84,1121028.244
1610533320,26366022.95,-16864662.62,1120707.775
1610533380,26365110.24,-16859912.15,1120387.288
1610533440,26364197.12,-16855161.41,1120066.783
1610533500,26363283.59,-16850410.41,1119746.261
1610533560,26362369.65,-16845659.14,1119425.722
1610533620,26361455.29,-16840907.62,1119105.165
1610533680,26360540.53,-16836155.83,1118784.591
1610533740,26359625.36,-16831403.78,1118464
1610533800,26358709.77,-16826651.46,1118143.391
1610533860,26357793.78,-16821898.89,1117822.764
1610533920,26356877.37,-16817146.05,1117502.12
1610533980,26355960.55,-16812392.95,1117181.459
1610534040,26355043.32,-16807639.59,1116860.78
1610534100,26354125.68,-16802885.96,1116540.084
1610534160,26353207.63,-16798132.08,1116219.37
1610534220,26352289.16,-16793377.93,1115898.639
1610534280,26351370.29,-16788623.51,1115577.891
1610534340,26350451,-16783868.84,1115257.125
1610534400,26349531.3,-16779113.9,1114936.342
1610534460,26348611.19,-16774358.7,1114615.541
1610534520,26347690.66,-16769603.24,1114294.722
1610534580,26346769.73,-16764847.52,1113973.887
1610534640,26345848.38,-16760091.53,1113653.034
1610534700,26344926.61,-16755335.28,1113332.163
1610534760,26344004.44,-16750578.77,1113011.275
1610534820,26343081.85,-16745821.99,1112690.369
1610534880,26342158.85,-16741064.96,1112369.447
1610534940,26341235.44,-16736307.66,1112048.506
1610535000,26340311.61,-16731550.09,1111727.548
1610535060,26339387.37,-16726792.27,1111406.573
1610535120,26338462.71,-16722034.18,1111085.58
1610535180,26337537.65,-16717275.83,1110764.57
1610535240,26336612.16,-16712517.22,1110443.543
1610535300,26335686.27,-16707758.34,1110122.498
1610535360,26334759.96,-16702999.21,1109801.435
1610535420,26333833.24,-16698239.8,1109480.355
1610535480,26332906.1,-16693480.14,1109159.258
1610535540,26331978.55,-16688720.22,1108838.143
1610535600,26331050.58,-16683960.03,1108517.011
1610535660,26330122.2,-16679199.58,1108195.861
1610535720,26329193.41,-16674438.86,1107874.694
1610535780,26328264.19,-16669677.89,1107553.509
1610535840,26327334.57,-16664916.65,1107232.307
1610535900,26326404.53,-16660155.15,1106911.087
1610535960,26325474.07,-16655393.38,1106589.85
1610536020,26324543.2,-16650631.35,1106268.596
1610536080,26323611.92,-16645869.06,1105947.324
1610536140,26322680.22,-16641106.51,1105626.034
1610536200,26321748.1,-16636343.7,1105304.728
1610536260,26320815.57,-16631580.62,1104983.403
1610536320,26319882.62,-16626817.28,1104662.061
1610536380,26318949.25,-16622053.67,1104340.702
1610536440,26318015.47,-16617289.81,1104019.326
1610536500,26317081.28,-16612525.68,1103697.931
1610536560,26316146.66,-16607761.28,1103376.52
1610536620,26315211.63,-16602996.63,1103055.091
1610536680,26314276.19,-16598231.71,1102733.644
1610536740,26313340.32,-16593466.53,1102412.18
1610536800,26312404.04,-16588701.09,1102090.699
1610536860,26311467.35,-16583935.38,1101769.2
1610536920,26310530.23,-16579169.41,1101447.683
1610536980,26309592.7,-16574403.18,1101126.15
1610537040,26308654.76,-16569636.68,1100804.598
1610537100,26307716.39,-16564869.93,1100483.03
1610537160,26306777.61,-16560102.91,1100161.443
1610537220,26305838.41,-16555335.62,1099839.84
1610537280,26304898.79,-16550568.08,1099518.218
1610537340,26303958.75,-16545800.27,1099196.58
1610537400,26303018.3,-16541032.19,1098874.924
1610537460,26302077.43,-16536263.86,1098553.25
1610537520,26301136.13,-16531495.26,1098231.559
1610537580,26300194.43,-16526726.4,1097909.851
1610537640,26299252.3,-16521957.27,1097588.125
1610537700,26298309.75,-16517187.89,1097266.381
1610537760,26297366.79,-16512418.24,1096944.62
1610537820,26296423.4,-16507648.32,1096622.842
1610537880,26295479.6,-16502878.15,1096301.046
1610537940,26294535.38,-16498107.71,1095979.233
1610538000,26293590.74,-16493337.01,1095657.402
1610538060,26292645.68,-16488566.04,1095335.554
1610538120,26291700.2,-16483794.81,1095013.688
1610538180,26290754.3,-16479023.32,1094691.805
1610538240,26289807.98,-16474251.57,1094369.904
1610538300,26288861.24,-16469479.55,1094047.986
1610538360,26287914.08,-16464707.27,1093726.05
1610538420,26286966.5,-16459934.72,1093404.097
1610538480,26286018.5,-16455161.92,1093082.126
1610538540,26285070.09,-16450388.85,1092760.138
1610538600,26284121.25,-16445615.51,1092438.133
1610538660,26283171.99,-16440841.92,1092116.11
1610538720,26282222.3,-16436068.06,1091794.069
1610538780,26281272.2,-16431293.94,1091472.011
1610538840,26280321.68,-16426519.55,1091149.936
1610538900,26279370.74,-16421744.9,1090827.843
1610538960,26278419.37,-16416969.99,1090505.732
1610539020,26277467.59,-16412194.82,1090183.604
1610539080,26276515.38,-16407419.38,1089861.459
1610539140,26275562.75,-16402643.68,1089539.296
1610539200,26274609.7,-16397867.71,1089217.116
1610539260,26273656.23,-16393091.48,1088894.918
1610539320,26272702.33,-16388314.99,1088572.702
1610539380,26271748.02,-16383538.24,1088250.47
1610539440,26270793.28,-16378761.22,1087928.219
1610539500,26269838.12,-16373983.94,1087605.952
1610539560,26268882.54,-16369206.4,1087283.666
1610539620,26267926.53,-16364428.59,1086961.364
1610539680,26266970.1,-16359650.52,1086639.043
1610539740,26266013.25,-16354872.19,1086316.706
1610539800,26265055.98,-16350093.59,1085994.35
1610539860,26264098.28,-16345314.73,1085671.978
1610539920,26263140.17,-16340535.6,1085349.587
1610539980,26262181.62,-16335756.22,1085027.18
1610540040,26261222.66,-16330976.57,1084704.755
1610540100,26260263.27,-16326196.65,1084382.312
1610540160,26259303.45,-16321416.48,1084059.852
1610540220,26258343.22,-16316636.04,1083737.374
1610540280,26257382.56,-16311855.33,1083414.879
1610540340,26256421.47,-16307074.37,1083092.366
1610540400,26255459.97,-16302293.14,1082769.836
1610540460,26254498.03,-16297511.64,1082447.289
1610540520,26253535.68,-16292729.88,1082124.723
1610540580,26252572.89,-16287947.86,1081802.141
1610540640,26251609.69,-16283165.58,1081479.541
1610540700,26250646.06,-16278383.03,1081156.923
1610540760,26249682,-16273600.22,1080834.288
1610540820,26248717.52,-16268817.15,1080511.635
1610540880,26247752.62,-16264033.81,1080188.965
1610540940,26246787.29,-16259250.21,1079866.278
1610541000,26245821.53,-16254466.34,1079543.573
1610541060,26244855.35,-16249682.22,1079220.85
1610541120,26243888.74,-16244897.83,1078898.11
1610541180,26242921.71,-16240113.17,1078575.352
1610541240,26241954.25,-16235328.25,1078252.577
1610541300,26240986.37,-16230543.07,1077929.785
1610541360,26240018.06,-16225757.62,1077606.975
1610541420,26239049.32,-16220971.92,1077284.147
1610541480,26238080.16,-16216185.94,1076961.302
1610541540,26237110.57,-16211399.71,1076638.44
1610541600,26236140.56,-16206613.21,1076315.559
1610541660,26235170.12,-16201826.45,1075992.662
1610541720,26234199.25,-16197039.42,1075669.747
1610541780,26233227.95,-16192252.13,1075346.814
1610541840,26232256.23,-16187464.58,1075023.864
1610541900,26231284.08,-16182676.76,1074700.897
1610541960,26230311.5,-16177888.68,1074377.911
1610542020,26229338.5,-16173100.33,1074054.909
1610542080,26228365.07,-16168311.72,1073731.889
1610542140,26227391.21,-16163522.85,1073408.851
1610542200,26226416.92,-16158733.72,1073085.796
1610542260,26225442.21,-16153944.32,1072762.723
1610542320,26224467.06,-16149154.66,1072439.633
1610542380,26223491.49,-16144364.73,1072116.526
1610542440,26222515.49,-16139574.54,1071793.4
1610542500,26221539.07,-16134784.09,1071470.258
1610542560,26220562.21,-16129993.37,1071147.098
1610542620,26219584.93,-16125202.39,1070823.92
1610542680,26218607.21,-16120411.15,1070500.725
1610542740,26217629.07,-16115619.64,1070177.512
1610542800,26216650.5,-16110827.87,1069854.282
1610542860,26215671.5,-16106035.83,1069531.034
1610542920,26214692.07,-16101243.53,1069207.769
1610542980,26213712.21,-16096450.97,1068884.486
1610543040,26212731.92,-16091658.14,1068561.186
1610543100,26211751.2,-16086865.05,1068237.868
1610543160,26210770.06,-16082071.7,1067914.533
1610543220,26209788.48,-16077278.08,1067591.18
1610543280,26208806.47,-16072484.2,1067267.81
1610543340,26207824.03,-16067690.05,1066944.422
1610543400,26206841.16,-16062895.64,1066621.017
1610543460,26205857.87,-16058100.97,1066297.594
1610543520,26204874.14,-16053306.03,1065974.153
1610543580,26203889.98,-16048510.83,1065650.696
1610543640,26202905.39,-16043715.37,1065327.22
1610543700,26201920.37,-16038919.64,1065003.727
1610543760,26200934.92,-16034123.65,1064680.217
1610543820,26199949.03,-16029327.39,1064356.689
1610543880,26198962.72,-16024530.88,1064033.143
1610543940,26197975.97,-16019734.09,1063709.58
1610544000,26196988.8,-16014937.04,1063386
1610544060,26196001.19,-16010139.73,1063062.402
1610544120,26195013.15,-16005342.16,1062738.786
1610544180,26194024.68,-16000544.32,1062415.153
1610544240,26193035.77,-15995746.22,1062091.503
1610544300,26192046.43,-15990947.85,1061767.835
1610544360,26191056.67,-15986149.22,1061444.149
1610544420,26190066.47,-15981350.33,1061120.446
1610544480,26189075.83,-15976551.17,1060796.725
1610544540,26188084.77,-15971751.75,1060472.987
1610544600,26187093.27,-15966952.06,1060149.231
1610544660,26186101.34,-15962152.11,1059825.458
1610544720,26185108.97,-15957351.9,1059501.667
1610544780,26184116.17,-15952551.42,1059177.859
1610544840,26183122.94,-15947750.68,1058854.033
1610544900,26182129.28,-15942949.67,1058530.19
1610544960,26181135.18,-15938148.4,1058206.329
1610545020,26180140.65,-15933346.87,1057882.45
1610545080,26179145.69,-15928545.07,1057558.555
1610545140,26178150.29,-15923743.01,1057234.641
1610545200,26177154.45,-15918940.69,1056910.71
1610545260,26176158.19,-15914138.1,1056586.762
1610545320,26175161.49,-15909335.24,1056262.796
1610545380,26174164.35,-15904532.13,1055938.812
1610545440,26173166.78,-15899728.74,1055614.811
1610545500,26172168.78,-15894925.1,1055290.792
1610545560,26171170.34,-15890121.19,1054966.756
1610545620,26170171.46,-15885317.02,1054642.703
1610545680,26169172.15,-15880512.58,1054318.631
1610545740,26168172.41,-15875707.88,1053994.543
1610545800,26167172.23,-15870902.91,1053670.436
1610545860,26166171.61,-15866097.68,1053346.313
1610545920,26165170.56,-15861292.19,1053022.171
1610545980,26164169.08,-15856486.43,1052698.012
1610546040,26163167.16,-15851680.41,1052373.836
1610546100,26162164.8,-15846874.12,1052049.642
1610546160,26161162,-15842067.57,1051725.431
1610546220,26160158.78,-15837260.76,1051401.202
1610546280,26159155.11,-15832453.68,1051076.955
1610546340,26158151.01,-15827646.34,1050752.691
1610546400,26157146.47,-15822838.73,1050428.41
1610546460,26156141.49,-15818030.86,1050104.11
1610546520,26155136.08,-15813222.72,1049779.794
1610546580,26154130.23,-15808414.33,1049455.46
1610546640,26153123.94,-15803605.66,1049131.108
1610546700,26152117.22,-15798796.73,1048806.739
1610546760,26151110.06,-15793987.54,1048482.352
1610546820,26150102.46,-15789178.09,1048157.947
1610546880,26149094.43,-15784368.37,1047833.526
1610546940,26148085.95,-15779558.38,1047509.086
1610547000,26147077.04,-15774748.14,1047184.629
1610547060,26146067.69,-15769937.62,1046860.155
1610547120,26145057.91,-15765126.85,1046535.663
1610547180,26144047.68,-15760315.81,1046211.153
1610547240,26143037.02,-15755504.5,1045886.626
1610547300,26142025.92,-15750692.93,1045562.081
1610547360,26141014.38,-15745881.1,1045237.519
1610547420,26140002.4,-15741069,1044912.94
1610547480,26138989.98,-15736256.64,1044588.342
1610547540,26137977.12,-15731444.01,1044263.727
1610547600,26136963.83,-15726631.12,1043939.095
1610547660,26135950.09,-15721817.97,1043614.445
1610547720,26134935.92,-15717004.55,1043289.778
1610547780,26133921.3,-15712190.87,1042965.093
1610547840,26132906.25,-15707376.92,1042640.39
1610547900,26131890.76,-15702562.71,1042315.67
1610547960,26130874.82,-15697748.23,1041990.933
1610548020,26129858.45,-15692933.49,1041666.178
1610548080,26128841.64,-15688118.49,1041341.405
1610548140,26127824.38,-15683303.22,1041016.615
1610548200,26126806.69,-15678487.68,1040691.807
1610548260,26125788.56,-15673671.89,1040366.981
1610548320,26124769.98,-15668855.82,1040042.139
1610548380,26123750.97,-15664039.5,1039717.278
1610548440,26122731.51,-15659222.91,1039392.4
1610548500,26121711.61,-15654406.05,1039067.505
1610548560,26120691.27,-15649588.93,1038742.592
1610548620,26119670.49,-15644771.55,1038417.661
1610548680,26118649.27,-15639953.9,1038092.713
1610548740,26117627.61,-15635135.99,1037767.747
1610548800,26116605.51,-15630317.81,1037442.764
1610548860,26115582.96,-15625499.37,1037117.763
1610548920,26114559.97,-15620680.67,1036792.745
1610548980,26113536.54,-15615861.7,1036467.709
1610549040,26112512.67,-15611042.46,1036142.656
1610549100,26111488.36,-15606222.96,1035817.585
1610549160,26110463.6,-15601403.2,1035492.496
1610549220,26109438.4,-15596583.17,1035167.39
1610549280,26108412.76,-15591762.88,1034842.266
1610549340,26107386.68,-15586942.32,1034517.125
1610549400,26106360.15,-15582121.5,1034191.966
1610549460,26105333.18,-15577300.42,1033866.79
1610549520,26104305.77,-15572479.07,1033541.596
1610549580,26103277.91,-15567657.45,1033216.385
1610549640,26102249.61,-15562835.57,1032891.156
1610549700,26101220.86,-15558013.43,1032565.909
1610549760,26100191.68,-15553191.02,1032240.645
1610549820,26099162.04,-15548368.35,1031915.364
1610549880,26098131.97,-15543545.41,1031590.065
1610549940,26097101.45,-15538722.21,1031264.748
1610550000,26096070.49,-15533898.75,1030939.414
1610550060,26095039.08,-15529075.02,1030614.062
1610550120,26094007.23,-15524251.02,1030288.692
1610550180,26092974.93,-15519426.76,1029963.306
1610550240,26091942.19,-15514602.24,1029637.901
1610550300,26090909,-15509777.45,1029312.479
1610550360,26089875.37,-15504952.4,1028987.039
1610550420,26088841.29,-15500127.08,1028661.582
1610550480,26087806.77,-15495301.5,1028336.108
1610550540,26086771.8,-15490475.65,1028010.615
1610550600,26085736.39,-15485649.54,1027685.106
1610550660,26084700.53,-15480823.17,1027359.578
1610550720,26083664.22,-15475996.53,1027034.033
1610550780,26082627.47,-15471169.62,1026708.471
1610550840,26081590.28,-15466342.45,1026382.891
1610550900,26080552.63,-15461515.02,1026057.293
1610550960,26079514.55,-15456687.32,1025731.678
1610551020,26078476.01,-15451859.36,1025406.045
1610551080,26077437.03,-15447031.13,1025080.395
1610551140,26076397.6,-15442202.64,1024754.727
1610551200,26075357.72,-15437373.88,1024429.042
1610551260,26074317.4,-15432544.86,1024103.339
1610551320,26073276.63,-15427715.58,1023777.618
1610551380,26072235.42,-15422886.03,1023451.88
1610551440,26071193.75,-15418056.21,1023126.125
