time,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
1604275200,4.4,323,8.3,-1.8,0.4,8.5,339,-1.4,-1.3,4.5,20990
1604278800,4.4,323,8.3,-0.9,0,8.4,335,-0.3,-1.7,4.8,23399
1604282400,4.4,323.1,8,-0.7,0,8.1,332,0.1,-1.2,4.6,22882
1604286000,4.4,323.1,8,-0.9,-0.3,8.1,329,0.7,-0.1,4.4,19182
1604289600,4.4,323.2,8.1,-1.5,2.1,8.6,330,-2.1,1.5,3.9,13449
1604293200,4.4,323.2,7.3,-1.8,2.5,8.1,336,-2.8,2,4.5,16776
1604296800,4.4,323.2,6.5,-2.7,3.6,8.2,339,-4.6,2.5,4,19248
1604300400,4.3,323.3,6.4,1.9,2.6,7.9,340,-2.9,-4,3.4,31022
1604304000,4.3,323.3,4.5,4.5,1.5,7,349,-2,-5,5.1,40463
1604307600,4.3,323.4,4.5,4.4,1.8,6.6,342,-3.3,-2.9,7,46050
1604311200,4.3,323.4,3.7,2.9,0.9,6,343,-2.6,0,7.1,50303
1604314800,4.3,323.5,5,2.1,3.2,6.5,337,-4.3,0.8,5,44914
1604318400,4.3,323.5,3.3,5.1,1.3,6.3,344,-2.4,-2.3,5.2,47754
1604322000,4.3,323.5,3.2,4.8,1.1,5.9,343,-2.3,-2.1,3.9,45856
1604325600,4.3,323.6,3.3,4.2,1,5.6,338,-2,-1.6,3.5,43927
1604329200,4.3,323.6,3.4,4.2,1.7,5.7,337,-2.5,-0.9,3,44448
1604332800,4.3,323.7,2.6,4.3,1.4,5.3,343,-2.9,-1.1,3.7,56497
1604336400,4.3,323.7,2.8,1.9,1.4,4.3,344,-3.3,-1.5,2.5,54846
1604340000,4.3,323.7,2.9,-2.5,0.7,4.4,345,-1.7,0.5,2,52415
1604343600,4.3,323.8,2.8,-2.9,0.4,4.4,349,-0.7,0.3,2,47850
1604347200,4.3,323.8,1.7,-3.4,-0.8,4.1,361,0,2.2,1.5,31998
1604350800,4.3,323.9,2.9,-2.3,0.4,3.9,353,-1.9,2.6,1.7,46204
1604354400,4.3,323.9,3.5,-2.5,0.8,4.4,354,-1.6,1.8,1.8,30742
1604358000,4.3,324,3.5,-2.5,0.5,4.4,354,-1.6,1.3,2.1,28597
1604361600,4.3,324,3.2,-2.4,-0.6,4.1,345,-0.2,2.3,2.2,33651
1604365200,4.3,324,3.7,-1.2,-0.4,4,336,0.3,0.8,2.1,36613
1604368800,4.3,324.1,3.8,-1.2,0.3,4.1,331,-0.6,1.9,2.3,37418
1604372400,4.3,324.1,3.7,-1.6,-0.3,4.1,333,-0.8,2.1,2,36080
1604376000,4.3,324.2,4,-0.9,-0.3,4.1,335,-1.1,-0.1,2.1,43410
1604379600,4.3,324.2,2.6,-3.1,-0.4,4.2,345,-0.3,3.3,2,30159
1604383200,4.3,324.2,2.7,-3,0.7,4.3,343,-2,3.4,2.1,26402
1604386800,4.2,324.3,3.4,-1.8,0,4,332,-0.7,1.5,2,24091
1604390400,4.2,324.3,3.7,-1.5,0.5,4.1,326,-1.3,1.3,2.3,23439
1604394000,4.2,324.4,3.6,-1.7,1.2,4.2,328,-2.3,2.2,2,18716
1604397600,4.2,324.4,3,-2.7,0.2,4.1,328,-1,4.3,2,20581
1604401200,4.2,324.5,3.7,-1.9,0.5,4.4,327,-1.6,2.6,1.8,20680
1604404800,4.2,324.5,4.1,-0.9,1.1,4.4,327,-1.7,0.6,1.8,21687
1604408400,4.2,324.5,1.6,-2.9,1,4.3,351,-1.8,2.2,2.1,28133
1604412000,4.2,324.6,3,-1.8,0.3,3.9,335,-0.9,0.4,1.7,17140
1604415600,4.2,324.6,3.7,0,-0.2,3.9,334,-0.4,-1.8,2.3,19965
1604419200,4.2,324.7,3.8,1.8,0,4.2,340,-0.8,-3.1,2.2,18570
1604422800,4.2,324.7,3.5,1.1,0.7,3.9,337,-2.1,-2.7,2,16258
1604426400,4.2,324.7,3.6,0.6,0.2,3.9,335,-1.9,-2,2.1,15358
1604430000,4.2,324.8,3.7,-0.3,-0.5,4,335,-0.7,-0.2,2.3,15676
1604433600,4.2,324.8,3.8,-0.1,-1.3,4,333,0.3,-0.8,2.3,15375
1604437200,4.2,324.9,3.1,-2.2,-0.2,4,336,-1.7,2,2.4,15323
1604440800,4.2,324.9,3.3,-1.7,0.3,3.9,332,-1.9,1.3,2.3,13480
1604444400,4.2,325,2.7,1.1,-1.5,4,337,0.7,-2,2.5,16190
1604448000,4.2,325,3.7,-1,-0.4,4,325,-0.9,1.3,2.6,15224
1604451600,4.2,325,3.5,-1.9,-0.2,4.1,325,-1.3,2.2,2.8,15290
1604455200,4.2,325.1,3.8,-1.5,-0.6,4.2,322,-0.7,0.9,2.5,13527
1604458800,4.2,325.1,4.1,-0.3,-1.1,4.3,317,0.3,-0.6,2.7,13444
1604462400,4.2,325.2,3.9,-1,0.2,4.2,316,-1.3,0.4,2.6,12767
1604466000,4.2,325.2,3.7,-1.5,0.2,4.1,315,-1.1,0.7,2.6,12001
1604469600,4.1,325.2,3.7,-1.4,0.2,4.1,314,-1.2,0.4,2.6,12069
1604473200,4.1,325.3,2.8,-2.7,-0.8,4.1,317,0.6,2.6,2.9,13780
1604476800,4.1,325.3,3.3,-2,-0.9,4.3,312,0.6,1.4,2.8,13346
1604480400,4.1,325.4,3.7,-1.9,-1,4.4,305,0.8,1.3,2.9,12710
1604484000,4.1,325.4,4.2,-0.7,-0.8,4.3,297,0.5,-1.3,2.9,13981
1604487600,4.1,325.5,4,-0.6,-0.9,4.2,299,0.8,-1.1,3,18880
1604491200,4.1,325.5,3.8,0.1,-0.8,4,299,0.4,-1.9,3.4,23994
1604494800,4.1,325.5,3.4,1.4,-0.9,3.9,297,1.2,-3.6,2.6,20149
1604498400,4.1,325.6,3.5,1.4,-0.8,3.9,295,1,-3,2.4,21449
1604502000,4.1,325.6,3,1.8,-0.7,3.6,302,0.7,-2.8,4.7,28766
1604505600,4.1,325.7,3,1.5,-0.8,3.7,293,0.9,-2.9,4.2,21153
1604509200,4.1,325.7,0.9,0.9,-0.1,1.4,318,-0.6,-0.6,10.1,26137
1604512800,4.1,325.7,1.3,0.2,0.3,1.4,314,-1.1,-0.7,9.2,32109
1604516400,4.1,325.8,0.9,0.3,0.6,1.3,314,-1.1,-0.7,9.8,25929
1604520000,4.1,325.8,0.8,-0.3,0.2,1,315,-1.2,-0.4,10.2,25071
1604523600,4.1,325.9,1.4,-0.8,-0.2,1.7,311,-1.2,-0.2,9.1,27749
1604527200,4.1,325.9,1.7,-0.9,0,2,308,-1.1,0.4,8.2,30997
1604530800,4.1,326,2,-0.2,0.4,2.1,304,-1.4,-0.3,7.8,26587
1604534400,4.1,326,2.9,0.3,0.6,3,292,-1.2,-0.9,6.5,28652
1604538000,4.1,326,3.4,0.8,0.4,3.5,288,-1,-1.6,5.8,22459
1604541600,4.1,326.1,3.5,0.5,1.2,3.8,289,-1.9,-1.5,5.9,22096
1604545200,4.1,326.1,3.6,0.8,0.7,3.8,286,-1.2,-1.8,5.9,20874
1604548800,4.1,326.2,3.7,-0.7,0.3,3.8,286,0.1,0.5,5.9,23167
1604552400,4,326.2,3.7,-0.9,0.6,3.8,289,0.6,1,6.3,22451
1604556000,4,326.2,2.9,-1.7,0.1,3.8,298,2,1.3,6.9,23758
1604559600,4,326.3,2.9,-2.8,0.7,4.2,299,1.9,2.6,6.2,17433
1604563200,4,326.3,2.6,-3.4,1,4.4,300,2.4,2.9,7,15736
1604566800,4,326.4,3.1,-2.6,1.3,4.3,296,2.4,2.3,7,15724
1604570400,4,326.4,3.2,-2.3,0.9,4.1,292,2.5,1.7,7.4,15353
1604574000,4,326.5,3.5,-2.4,0.6,4.3,290,2.7,1.7,6.8,14990
1604577600,4,326.5,3,-2.8,1.1,4.3,290,2,1.7,7.5,15390
1604581200,4,326.5,1.9,-3.7,0.2,4.9,318,3.3,1.1,16.3,26899
1604584800,4,326.6,-0.7,-4.6,2.5,5.4,320,3.3,2.2,19,20989
1604588400,4,326.6,-2.8,0.5,2.4,4,328,2.9,2.3,24.3,23025
1604592000,4,326.7,-2.1,1.6,1.1,3.5,324,2.6,2.1,26.9,25656
1604595600,4,326.7,-2.8,2.7,0.7,4.5,323,2.4,3.1,26,25249
1604599200,4,326.7,-3.3,2.9,2.3,6.4,334,1.1,1.7,16,41109
1604602800,4,326.8,-3.6,4.2,3,6.7,339,1,2.3,14.6,47622
1604606400,4,326.8,-2.6,5.2,0.9,6.5,344,1.9,2.2,11.8,59913
1604610000,4,326.9,-1,3.8,-0.8,7.2,353,2.7,2,12,61758
1604613600,4,326.9,-0.4,7.1,-2.1,9.3,348,4.1,3.2,10.2,46147
1604617200,4,327,-5,1.7,5.7,8.4,344,4.7,-1,7.3,42926
1604620800,4,327,-0.5,6.7,-2,7.6,378,1,-1.4,8.9,76738
1604624400,4,327,-2,5.2,-0.1,7.7,391,1.4,-0.5,8.8,69370
1604628000,4,327.1,-2.4,4.8,0.1,6.7,407,0.7,0.3,5.8,105132
1604631600,4,327.1,-6,4.4,2.6,8.5,435,0.4,1,4.2,89651
1604635200,3.9,327.2,-1.6,7.9,-3,9.5,448,-1.6,0.2,5.8,123927
1604638800,3.9,327.2,-1.4,3.6,-0.9,8.1,467,-1.2,-2.3,7.8,185191
1604642400,3.9,327.2,-4.5,-0.9,4.1,6.6,486,-1.2,-4.4,8.7,203853
1604646000,3.9,327.3,-5,2.6,1.4,6.2,472,-1,-1.7,5.7,165386
1604649600,3.9,327.3,-3.1,1.6,-0.3,4.8,493,-2,-2.3,7.9,198429
1604653200,3.9,327.4,0.4,2.8,-2.7,5.1,502,-3.1,-1.5,7,181690
1604656800,3.9,327.4,-4.8,0.6,-1.5,6.4,464,-2.4,-2.5,4.3,116381
1604660400,3.9,327.5,-5.2,-0.6,1.6,5.9,458,0.1,-4.7,4.1,139131
1604664000,3.9,327.5,-4.8,0.2,-0.1,5.4,453,-1.9,-4.8,4,137961
1604667600,3.9,327.5,-3.7,2.4,-1.5,5.2,455,-3.4,-2.5,3.8,141993
1604671200,3.9,327.6,-2.8,-1.7,0.1,5.1,477,-1.6,-6,6,177112
1604674800,3.9,327.6,-3,-0.3,-1.8,4.7,484,-3,-5.6,5.1,165660
1604678400,3.9,327.7,-2.9,-1,1.7,4.2,483,-0.4,-6.3,4.9,157287
1604682000,3.9,327.7,-3.9,-0.7,-0.7,4.8,472,-2.1,-5.5,4.1,121579
1604685600,3.9,327.7,-4.6,-0.4,2.1,5.6,472,-0.8,-5.2,4.2,116374
1604689200,3.9,327.8,-4.8,-1.9,2.3,6,463,-0.8,-6.4,4.3,103270
1604692800,3.9,327.8,-4.6,-2.5,2.7,6.1,457,-0.9,-7.6,4.1,103671
1604696400,3.9,327.9,-3.9,-1.5,1.1,4.9,446,-1.9,-8.5,3.5,127360
1604700000,3.9,327.9,-2.8,3,0.3,5.1,448,-3.5,-3.4,3.4,142789
1604703600,3.9,328,-3,5,0.5,6.3,439,-4.1,0.5,2.6,99820
1604707200,3.9,328,-2.1,4.8,-1.6,6.3,449,-5.7,-1.1,3.4,116409
1604710800,3.9,328,-0.5,5.1,0.8,6.4,449,-2.6,-0.7,3.1,111577
1604714400,3.8,328.1,-2.4,4.6,2.8,6.5,425,0,-2,3.2,121549
1604718000,3.8,328.1,-1.1,6.2,0.1,6.8,416,-3,-0.5,3.3,115791
1604721600,3.8,328.2,-1.6,5.4,0.5,6.5,466,-3.8,-1,3.5,153238
1604725200,3.8,328.2,-3,0.6,1.2,5.8,491,-3.5,-3.7,4.2,142144
1604728800,3.8,328.2,-4.7,-1.3,1.6,5.4,493,-2.9,-4.3,3.9,134594
1604732400,3.8,328.3,-4.1,1.6,0.7,4.6,494,-3.1,-2.2,3.4,134956
1604736000,3.8,328.3,-4,-0.4,-0.6,4.2,490,-3.7,-4.1,2.9,106834
1604739600,3.8,328.4,-3.2,1.3,-1,4,490,-3.8,-1.3,2.5,85117
1604743200,3.8,328.4,-3.3,2.1,-0.5,4.2,485,-4.1,-0.5,2.5,101283
1604746800,3.8,328.5,-3.4,0.9,-0.2,4.4,474,-2.9,-2.8,2.2,98791
1604750400,3.8,328.5,-4.1,-0.1,1.5,4.6,467,-1.8,-3.4,2.6,107754
1604754000,3.8,328.5,-4.3,-0.2,1.7,4.9,469,-1.2,-2.9,2.8,96106
1604757600,3.8,328.6,-3.8,-1.5,0.6,4.8,483,-2.1,-3.3,2.9,104000
1604761200,3.8,328.6,-4,0.8,-0.3,4.2,471,-3.5,-1.3,2.3,110210
1604764800,3.8,328.7,-2.6,2,-1.6,4,480,-3.9,-0.7,3.3,146607
1604768400,3.8,328.7,-2.3,3,-1.6,4.5,481,-3.6,-0.7,3.9,145255
1604772000,3.8,328.7,-3.1,3.1,0.5,4.6,471,-2.8,1,3,120820
1604775600,3.8,328.8,-2.1,2,-1.7,4.3,476,-3.1,0.1,3,92496
1604779200,3.8,328.8,-3.2,0.7,-0.7,3.6,469,-2.8,-1,3.2,130901
1604782800,3.8,328.9,-0.4,0.3,-1.7,2.4,482,-2.3,-2.1,3.5,127562
1604786400,3.8,328.9,-2.1,0.6,-0.9,2.9,465,-0.4,-1.9,3.4,113961
1604790000,3.8,329,-2.7,0.4,-0.6,3.1,460,-0.5,-1.8,3.8,109527
1604793600,3.7,329,1.9,0.2,-1.8,3,481,-2.2,-1.1,4,101588
1604797200,3.7,329,0,1.7,-0.9,2.7,463,-1.7,-0.3,4.2,107186
1604800800,3.7,329.1,-1.1,0.9,0.3,2.5,455,-1.6,-0.9,4,105733
1604804400,3.7,329.1,0,1.1,-0.6,2.3,458,-1.7,-0.6,4.1,107813
1604808000,3.7,329.2,-1.4,-1,-0.5,3,449,-1.6,-1.8,4,102704
1604811600,3.7,329.2,-0.7,-2.9,-1.4,3.6,440,-1.3,-1.8,4.2,102011
1604815200,3.7,329.2,-3,0.5,-2,4.1,433,-2.6,-0.5,4.2,92204
1604818800,3.7,329.3,-3,1.7,-0.5,3.6,428,-2,0.4,3.7,85521
1604822400,3.7,329.3,-1.8,0.9,1.1,3.2,425,-1.9,0.4,3.5,82627
1604826000,3.7,329.4,-2.5,0.8,0.3,2.9,417,-1.3,-0.5,2.5,61969
1604829600,3.7,329.4,-2.3,0.8,-0.3,2.7,418,-1.8,-0.2,2.6,59301
1604833200,3.7,329.5,-0.7,0.8,-0.7,2.5,425,-2.1,-0.2,2.6,62918
1604836800,3.7,329.5,-0.2,0.7,-1.9,2.6,427,-2.5,-1.2,3,83316
1604840400,3.7,329.5,2.1,1.2,-0.7,2.6,438,-2.1,-1.4,3.1,89466
1604844000,3.7,329.6,2.3,2,-0.8,3.3,438,-2.4,-1.6,3.4,73879
1604847600,3.7,329.6,2.8,1.4,-2.2,3.9,446,-3.6,-2.2,2.9,58981
1604851200,3.7,329.7,2.8,3.2,-2.2,4.8,442,-3,0.2,2.6,32707
1604854800,3.7,329.7,3.1,3.9,-1.4,5.2,445,-1.2,0.9,2.8,29768
1604858400,3.7,329.7,2.9,3.8,0.8,5,443,0.4,1.5,3.2,28179
1604862000,3.7,329.8,3,3.1,0.8,4.6,448,0.1,1.1,3.1,25687
1604865600,3.7,329.8,2.3,3.2,1.1,4.3,441,-0.3,1.2,2.9,20197
1604869200,3.7,329.9,2.1,3.4,0.5,4.2,438,-0.7,1.9,3,27207
1604872800,3.6,329.9,1.7,3.6,0.7,4.2,429,-0.7,2.1,3,28097
1604876400,3.6,330,2.8,3.1,0.6,4.2,429,-1.3,1.1,2.7,24645
1604880000,3.6,330,3.1,2.8,0.5,4.2,429,-1.3,0.2,2.7,23951
1604883600,3.6,330,2.3,3,1.3,4.1,424,-1.1,0.5,2.6,25334
1604887200,3.6,330.1,1.7,2.9,1.8,3.9,419,-0.5,0.5,2.8,28604
1604890800,3.6,330.1,0,3.1,2,4,398,-0.7,1.3,2.5,24957
1604894400,3.6,330.2,-0.1,3.5,1.5,3.9,393,-1.3,2.2,2.6,23328
1604898000,3.6,330.2,-0.4,3.4,1.9,3.9,384,-0.6,2.1,2.9,20465
1604901600,3.6,330.2,-0.4,3.2,2,3.9,380,-0.8,2.2,2.9,20959
1604905200,3.6,330.3,-1.2,2.7,2.3,3.8,367,-0.6,1.7,2.6,20438
1604908800,3.6,330.3,-1.8,2.1,1.9,3.5,361,-1.1,1.6,2.3,22332
1604912400,3.6,330.4,-2.2,2.2,1.4,3.4,353,-1.3,1.7,2.1,19791
1604916000,3.6,330.4,-2.2,1.8,0.1,3.2,347,-2.7,1.1,2.1,26254
1604919600,3.6,330.5,-2.4,1.3,0.6,3,337,-1.4,0,1.9,26293
1604923200,3.6,330.5,-1.5,2.4,0.1,2.9,347,-3.1,1.9,2.4,24681
1604926800,3.6,330.5,-1.3,2.3,-0.5,2.7,345,-4.2,1.5,2.9,29533
1604930400,3.6,330.6,-1.1,2.2,-1,2.8,343,-4.4,1.3,3.3,34703
1604934000,3.6,330.6,-1.4,0.5,-1.7,2.7,341,-4.9,0.6,3,35144
1604937600,3.6,330.7,-0.8,2,-1,2.6,345,-3.7,1.5,2.8,30323
1604941200,3.6,330.7,-1.1,1.2,-1.4,2.4,346,-4.7,0.9,1.9,23315
1604944800,3.6,330.7,-2.7,1.8,0.6,3.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
1604948400,3.6,330.8,-3.8,-0.1,1.1,4.1,340,-1.4,-2.4,2.6,27830
1604952000,3.5,330.8,-4.2,0.1,1.1,4.4,337,-1.8,-1.1,2.4,18219
1604955600,3.5,330.9,-3.6,1.6,2.6,4.9,340,0.4,0.3,2.9,20879
1604959200,3.5,330.9,-3.5,3.1,2.6,5.4,343,0.5,1.6,3.2,21034
1604962800,3.5,331,-3,4.1,1.3,5.3,341,-0.7,2.1,3.4,22742
1604966400,3.5,331,-2.1,4.5,0.9,5.1,345,-1.5,2.5,3.9,25598
1604970000,3.5,331,-1.9,4.3,0.9,5,345,-2,2.9,4.3,24546
1604973600,3.5,331.1,-0.9,4.6,0.7,4.9,351,-1.7,2.1,5.2,20921
1604977200,3.5,331.1,-1.5,4.4,-0.3,4.8,341,-1.9,2,5.1,22280
1604980800,3.5,331.2,-1.1,4.2,-0.4,4.4,335,-1.6,1.1,5.2,22436
1604984400,3.5,331.2,-0.8,4.4,0,4.6,333,-2,1.2,5,20807
1604988000,3.5,331.2,0.2,4.4,-0.1,4.7,338,-2.2,1,4.7,21859
1604991600,3.5,331.3,0.1,4.3,-0.8,4.6,336,-2.8,0.5,4.2,24221
1604995200,3.5,331.3,-0.6,4.1,-0.2,4.5,331,-2.1,0.8,3.8,21772
1604998800,3.5,331.4,-2.3,3.9,0.6,4.7,331,-1.2,1.9,3.5,22262
1605002400,3.5,331.4,-2.7,3.6,0.9,4.7,333,-1.1,2.1,3.1,17595
1605006000,3.5,331.5,-2.3,3.6,0.3,4.3,334,-1.3,1.9,4.2,20237
1605009600,3.5,331.5,-1.9,3.6,0.3,4.1,337,-0.6,2.8,4.3,16810
1605013200,3.5,331.5,-1.8,3.2,0.1,3.9,330,-2.4,2.4,4.9,21281
1605016800,3.5,331.6,-2.4,3.2,0,4,338,-2.2,3.1,4.8,17102
1605020400,3.5,331.6,-3.2,2.3,0.4,3.9,328,-2.1,2.5,4.3,15058
1605024000,3.5,331.7,-2.6,2.6,0.2,3.7,327,-1.9,2.6,4.5,15426
1605027600,3.5,331.7,-2.6,2.6,0.2,3.7,327,-1.6,2.4,5.2,15105
1605031200,3.4,331.7,-2.5,2.5,-0.3,3.7,326,-2.3,2.5,5.1,16034
1605034800,3.4,331.8,-2.8,2.7,-0.2,3.9,331,-1.9,2.8,3.5,15462
1605038400,3.4,331.8,-3.2,2.1,0.3,3.9,329,-2.4,3.1,3.4,15233
1605042000,3.4,331.9,-3.2,2.2,0.4,3.9,329,-3,2.4,3.7,14328
1605045600,3.4,331.9,-3.3,1.8,0.7,3.8,326,-2.5,2,3.8,13853
1605049200,3.4,332,-3.5,1.5,0.5,3.8,323,-2.6,1.9,3.9,13569
1605052800,3.4,332,-3.7,1,0.4,3.9,319,-2.5,1.7,3.6,13291
1605056400,3.4,332,-3.7,0.8,0.3,3.8,317,-2.6,2.1,3.6,14631
1605060000,3.4,332.1,-3.4,0.5,0.5,3.5,319,-2.3,1.6,4.3,18221
1605063600,3.4,332.1,-3.2,0.4,0.2,3.2,319,-2.6,1.4,5.1,21830
1605067200,3.4,332.2,-3.1,0.3,-0.2,3.1,317,-2.6,1,5,22091
1605070800,3.4,332.2,-2.8,0,-0.2,2.9,316,-2.3,0.7,4.6,21172
1605074400,3.4,332.2,-3.3,0.2,-0.9,3.5,313,-2.4,1.3,5,17519
1605078000,3.4,332.3,-3.4,0.6,-1.5,3.8,313,-2.8,2,5.5,15036
1605081600,3.4,332.3,-3,1.7,-1.6,3.9,321,-3.2,3.1,7.2,17415
1605085200,3.4,332.4,-2.1,2.9,-1.5,4.3,319,-1.9,2.6,8.4,21633
1605088800,3.4,332.4,-1.9,3.9,-0.8,4.7,322,-0.9,2.8,9.7,23197
1605092400,3.4,332.5,-2.5,4.2,-1.1,5.4,324,-0.1,2.4,9.7,24581
1605096000,3.4,332.5,-4.5,3.4,0.8,5.8,321,-0.6,3.7,10.5,18758
1605099600,3.4,332.5,-4.6,1.5,2.9,5.9,322,-0.5,3.3,11.9,24521
1605103200,3.4,332.6,-2.3,4,-1.2,7.2,325,-1.3,3.3,12.8,29021
1605106800,3.3,332.6,1.1,5.2,-4.3,7.3,331,-1.5,2.3,10.8,21254
1605110400,3.3,332.7,0.2,6.4,-3.6,7.5,335,-2.2,2.5,11.3,22803
1605114000,3.3,332.7,-1.9,2.9,0.3,7,339,-0.8,-0.1,13.7,33578
1605117600,3.3,332.7,-3.6,4.3,0.7,6.3,335,-1,1.6,15.3,41388
1605121200,3.3,332.8,2.2,5.6,-2.7,6.9,345,-1.4,2.6,18.7,33387
1605124800,3.3,332.8,3.6,3.6,-3.8,7.1,347,-1.7,1.7,20.5,38666
1605128400,3.3,332.9,2.1,5.5,-3.4,7.2,345,-2.1,1.6,23.3,31077
1605132000,3.3,332.9,-1.3,8.9,-0.8,9,330,-1.4,1.8,12.8,22611
1605135600,3.3,333,-1.2,7.8,-1,8,330,-1.8,2.9,17.1,21150
1605139200,3.3,333,-4,7.1,0.8,8.3,324,-0.9,1,12.2,21470
1605142800,3.3,333,-6.2,4.9,2.4,8.4,329,-1.1,-0.8,9.8,27239
1605146400,3.3,333.1,-7.5,-0.3,4.2,8.8,333,-0.8,-3.3,7.3,40479
1605150000,3.3,333.1,-5.9,0.4,4.5,7.7,348,-1.6,-4,6,71498
1605153600,3.3,333.2,-3.1,4.7,1.8,7,358,-4,-3.8,7.3,137814
1605157200,3.3,333.2,0.4,4.7,-2,7,371,-4.5,-4.5,8.7,125930
1605160800,3.3,333.2,5,-0.2,-3.5,6.6,373,-3.1,-7.1,10.5,102337
1605164400,3.3,333.3,6.6,0.2,-2.1,7.1,380,-3.3,-6.1,10,91909
1605168000,3.3,333.3,4,3.8,-3.6,6.9,384,-5.6,-4.9,9.6,97543
1605171600,3.3,333.4,-2.1,2.6,1.4,5.3,381,-5.7,-5.6,9.1,138602
1605175200,3.3,333.4,-2.6,1.7,2.9,4.7,381,-5,-4.7,8,175089
1605178800,3.3,333.5,-0.9,3.5,2.2,5,391,-5.4,-3.6,7.5,177987
1605182400,3.2,333.5,-1.8,4.5,2.6,5.9,386,-5.2,-2.1,7.2,139533
1605186000,3.2,333.5,1.4,4.6,-0.5,6.4,387,-4.1,-1.9,9.2,96825
1605189600,3.2,333.6,-1,7,2.7,7.9,378,-3.5,-0.8,8.3,79939
1605193200,3.2,333.6,-4.4,1.2,4.8,7.4,369,-3.2,-3.5,6.9,80591
1605196800,3.2,333.7,-4.6,2.2,2.7,6.6,366,-4.1,-2,6.2,94855
1605200400,3.2,333.7,-2.6,0.6,4,6,383,-4.6,-3.2,6.5,122686
1605204000,3.2,333.7,-1.9,-0.8,3.4,4.5,389,-5,-3.4,6.5,133194
1605207600,3.2,333.8,-1.2,0.9,0.6,3.9,384,-4.6,-3.1,6,132818
1605211200,3.2,333.8,-0.3,2.5,-0.6,3.9,385,-4.1,-3.1,5.5,143600
1605214800,3.2,333.9,-0.3,2.8,0.4,3.5,388,-4.2,-1.7,5.1,123078
1605218400,3.2,333.9,0.5,3.9,1.4,4.3,390,-4.8,-1.3,4.7,109940
1605222000,3.2,334,0.9,2.7,-0.8,3.7,389,-5.5,-2,5.3,111175
1605225600,3.2,334,1.2,2.9,-0.1,4.1,389,-5.5,-2.2,4.9,93907
1605229200,3.2,334,1.4,2.8,-2.1,4.3,396,-4.8,-1.5,3.9,88627
1605232800,3.2,334.1,1.8,2.5,1.1,3.6,404,-2.8,-0.9,4.2,90361
1605236400,3.2,334.1,2.5,1.9,-1,3.8,407,-3.4,-1.9,3.6,89904
1605240000,3.2,334.2,3.5,0.5,-1.9,4.2,415,-5.5,-1.8,3.2,54759
1605243600,3.2,334.2,1.6,-0.4,-0.7,3.4,395,-2.4,-3.2,3.8,83986
1605247200,3.2,334.2,-2.3,1.1,-0.1,2.7,381,-3.5,-1.5,3.9,82872
1605250800,3.2,334.3,-2.1,1,-0.9,2.9,378,-3.7,-1.4,3.8,74340
1605254400,3.2,334.3,0.3,0.8,-2.5,3.3,387,-4,-1.2,4.5,66211
1605258000,3.1,334.4,-0.2,-0.6,-2.8,3,382,-4.6,-2.5,4.8,63363
1605261600,3.1,334.4,-2.8,-0.6,-0.8,3.2,361,-2.9,-2.2,3.5,55978
1605265200,3.1,334.5,-2.9,-1.2,-1.5,3.7,358,-2.8,-1.4,4,53519
1605268800,3.1,334.5,-3.9,-0.3,0,4,356,-2,-0.7,3,50677
1605272400,3.1,334.5,-3.4,1.8,0.5,3.9,353,-1.4,1.9,1.7,33369
1605276000,3.1,334.6,-3.3,1,0.4,3.5,353,-2.2,-0.8,2.8,51900
1605279600,3.1,334.6,-3.2,0.8,1,3.5,345,-0.5,0.3,2.5,40869
1605283200,3.1,334.7,-2.9,0.2,1.6,3.4,347,-0.7,0.1,3.3,53956
1605286800,3.1,334.7,-0.7,1.3,-0.2,2.8,351,-0.8,1,3,48043
1605290400,3.1,334.8,2.2,1.3,-1.5,3.1,363,-2.8,1.8,3.7,38927
1605294000,3.1,334.8,1.2,1.9,-0.8,2.6,352,-1.9,1.6,3.4,45707
1605297600,3.1,334.8,0.3,1,-0.6,2.1,348,-1.7,0.5,3.8,47894
1605301200,3.1,334.9,-2.7,-0.2,-1.2,3,340,-1.6,0,2.7,43530
1605304800,3.1,334.9,-1.1,0.8,0.1,2.2,347,-0.3,0.6,4.1,53743
1605308400,3.1,335,-0.4,2.3,0.8,2.6,343,0,1.7,4.2,38966
1605312000,3.1,335,1.7,2.3,0.5,3,349,-0.6,1.3,4.7,36094
1605315600,3.1,335,1.8,2.9,0,3.5,353,-1,1.9,4.3,30634
1605319200,3.1,335.1,1.7,3.4,0.3,3.8,350,-1.6,1.8,4.7,31674
1605322800,3.1,335.1,2.2,2.4,-0.9,3.6,350,-2.8,1.2,5.1,35866
1605326400,3.1,335.2,2,3,-0.2,3.6,346,-2.3,1.5,5,34844
1605330000,3.1,335.2,0.9,2,-1.4,3.7,339,-3.1,0.6,5,38314
1605333600,3,335.3,-1.1,0.7,-1.5,3.1,329,-3.1,1.2,3.9,43038
