time,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
1577224800,-1.9,15.5,2.4,-3.8,1.5,4.8,310,-2.2,1.7,6.2,18364
1577228400,-1.9,15.5,1.6,-4,1.5,4.7,310,-1.8,1.8,7,17400
1577232000,-2,15.5,0.5,-4.4,1.4,4.7,311,-1.8,1,7.1,18850
1577235600,-2,15.6,-0.6,-4.5,0.5,4.6,307,-1.8,1.4,6.5,15286
1577239200,-2,15.6,0.9,-2.8,0.5,4.4,308,-1.4,1.5,5.8,19588
1577242800,-2,15.7,2.5,-2.5,0.8,3.7,311,-0.7,1.3,5.9,25925
1577246400,-2,15.7,1.9,-2.3,0.6,3.3,311,-0.8,0.3,6.8,23410
1577250000,-2,15.7,-1.1,-3.3,0.3,3.7,325,-0.7,0.6,6.8,24290
1577253600,-2,15.8,-0.5,-3.8,1.5,4.3,329,-0.5,0.8,6.8,24335
1577257200,-2,15.8,4,-0.4,2.2,5,334,0.4,0,6.2,43054
1577260800,-2,15.9,0.4,-3.5,1.1,4.3,331,0.4,-1,8.5,48105
1577264400,-2,15.9,-2.2,-2.1,-2.9,5.4,339,0.8,-0.7,8,46755
1577268000,-2,16,0.9,0.1,-0.2,2.9,335,-0.3,-1,10.8,37298
1577271600,-2,16,-1.1,0.1,-0.7,1.6,342,-0.2,-1.2,11.7,32476
1577275200,-2,16,-0.5,0.2,0,1.3,340,-0.7,-1.2,10.9,28061
1577278800,-2,16.1,0.6,-1.2,0.2,2.2,333,0.8,0.6,9,31771
1577282400,-2,16.1,1.3,-3.2,-0.5,3.8,333,2.3,2.4,7,33207
1577286000,-2,16.2,1.3,-2.8,-0.7,3.3,333,2.6,2.5,8.9,23904
1577289600,-2,16.2,1.9,-2.5,0.8,3.5,332,3.1,3.2,12.2,26125
1577293200,-2,16.3,1.8,-2.7,0.5,3.5,332,1.3,3.7,17.4,19446
1577296800,-2,16.3,-0.6,2.1,0,5.6,343,0.6,2.6,17.6,23241
1577300400,-2,16.3,-2.1,6.5,1.7,7,342,0.9,0.5,12.5,24780
1577304000,-2.1,16.4,-0.7,7,3,7.8,337,0.9,1.5,9,28214
1577307600,-2.1,16.4,1.1,3.3,5.5,7,336,1.2,2.2,12,31291
1577311200,-2.1,16.5,0.2,-0.7,2.1,2.9,345,0.9,1.7,27.2,28056
1577314800,-2.1,16.5,0.7,2.8,4.5,6.1,346,0.7,1.3,23.3,30849
1577318400,-2.1,16.5,-0.7,2,0.6,3.3,347,0.9,-0.1,23.1,37985
1577322000,-2.1,16.6,-4.3,4.9,2.8,7.5,341,2.8,1.1,12,49449
1577325600,-2.1,16.6,-2.6,6.8,3.8,8.3,350,3,2.3,11.1,53771
1577329200,-2.1,16.7,0.5,6.5,4.3,8.1,359,2.8,2.1,12.4,56103
1577332800,-2.1,16.7,-3.1,6,2.4,8,350,2.5,1.2,11.1,59003
1577336400,-2.1,16.8,-2.7,7,1.1,7.9,357,3.9,1.2,10.4,63865
1577340000,-2.1,16.8,-4.3,6.4,1.6,8.1,358,5.7,-0.5,8.5,65844
1577343600,-2.1,16.8,-0.9,5.3,-4.1,7.2,367,4.2,-2,7.8,92924
1577347200,-2.1,16.9,-1.6,4.5,-2.2,5.5,376,3.3,-3.8,7.6,102808
1577350800,-2.1,16.9,-1,3.1,-1.9,4.2,379,2.1,-5.4,7.8,106234
1577354400,-2.1,17,-1.7,0.3,-1,3.4,385,1.9,-4.4,8,108290
1577358000,-2.1,17,-1.1,-1.5,-1.5,3.3,391,1,-5.1,7.8,103485
1577361600,-2.1,17.1,-1.2,0.9,-1.1,3.2,393,0.8,-5.3,7.7,102646
1577365200,-2.1,17.1,-3.2,0.6,0.2,3.4,384,1.1,-6.2,7.6,91741
1577368800,-2.1,17.1,-2.3,2.3,-0.5,3.7,382,0.2,-4.3,6.6,86980
1577372400,-2.2,17.2,-0.2,0,-0.7,3.7,407,-1.4,-5.1,5.7,99113
1577376000,-2.2,17.2,3,-2.1,-1.9,4.4,408,-2,-4.1,5.7,81560
1577379600,-2.2,17.3,2.7,0.1,-1.4,3.4,397,-1.7,-4.9,6.1,103002
1577383200,-2.2,17.3,0.6,2.7,0.1,3.3,387,-1.5,-3.8,6.1,87284
1577386800,-2.2,17.4,0.3,3.2,0.5,3.8,378,-1.5,-3.7,5.7,82070
1577390400,-2.2,17.4,0,3.2,0.2,3.6,376,-1.9,-2.9,5.2,70125
1577394000,-2.2,17.4,0.1,3.4,0.5,3.7,380,-2,-2.7,6,74943
1577397600,-2.2,17.5,0.4,2.8,1.2,3.4,380,-1.8,-2.8,6.9,69859
1577401200,-2.2,17.5,1,3.5,1.6,4.4,378,-1.5,-2.6,7.6,58720
1577404800,-2.2,17.6,1.8,3.5,-1.4,4.4,378,-2.1,-1.9,7.3,57609
1577408400,-2.2,17.6,1.6,2.7,0.7,3.4,375,-0.8,-1.4,7.9,72372
1577412000,-2.2,17.6,0.9,2.3,-1.7,3.6,373,-1.2,-0.7,7.2,68154
1577415600,-2.2,17.7,1,2.3,0.6,3.5,372,-1.9,-1.4,7.1,75767
1577419200,-2.2,17.7,1.7,2.7,-1.1,3.5,370,-2.5,-1.5,7.2,70890
1577422800,-2.2,17.8,1.9,3.1,-1.2,4.3,376,-2.8,-0.6,6.5,61013
1577426400,-2.2,17.8,1,2.9,-1.3,4.2,375,-2.7,-0.3,6.3,58220
1577430000,-2.2,17.9,1.4,2.8,-3.5,5,375,-2.7,-0.8,5.7,58425
1577433600,-2.2,17.9,0.9,4.4,-1.4,4.9,373,-2.7,-0.7,5.9,60811
1577437200,-2.2,17.9,-2.3,2.4,1.2,3.8,366,-1.9,-0.6,6.5,65364
1577440800,-2.2,18,1.3,2.3,-0.3,4,372,-2.2,-0.7,6.1,61635
1577444400,-2.3,18,1.3,2.3,0,3.6,374,-1.9,-0.3,6.1,56995
1577448000,-2.3,18.1,1.4,2.3,-1.2,3.8,374,-1.7,0,6.3,56822
1577451600,-2.3,18.1,-1.5,3.3,1,4.2,365,0.1,0.5,5.2,51988
1577455200,-2.3,18.2,-2.6,1.5,2.2,4,361,1.5,-0.7,4.7,51161
1577458800,-2.3,18.2,-1.5,2.8,0.2,3.9,365,0.4,0,4.9,56496
1577462400,-2.3,18.2,1.4,3.3,0.2,3.9,373,0.9,0.4,4.9,47597
1577466000,-2.3,18.3,1.7,3.2,-0.7,3.9,371,0.7,0.5,4.9,46961
1577469600,-2.3,18.3,2.3,2.7,0.4,3.6,373,1.3,0.1,5.2,39397
1577473200,-2.3,18.4,1.4,2.4,-0.3,3.3,370,0.8,-0.2,5.3,42148
1577476800,-2.3,18.4,1.7,3,1.3,3.8,370,1.5,0.4,4.8,32598
1577480400,-2.3,18.4,3.2,1.3,1.7,3.9,372,1.3,-0.5,5.1,29687
1577484000,-2.3,18.5,3,2,0.1,3.7,366,0.1,-0.2,5.1,32258
1577487600,-2.3,18.5,2.6,2.1,0,3.5,364,0.3,-0.1,5.2,38226
1577491200,-2.3,18.6,2.2,2.7,-0.2,3.6,361,0.3,0.3,5.7,41188
1577494800,-2.3,18.6,-1.6,1.3,1.6,3.6,352,0.8,-0.6,5.8,40354
1577498400,-2.3,18.7,0.6,2,0.1,3.6,353,0.1,-0.1,5.9,42546
1577502000,-2.3,18.7,1.8,1.2,-1.4,3,355,-0.1,0.1,6.4,45931
1577505600,-2.3,18.7,-1.8,1.1,0.5,2.9,352,0.9,-0.7,7.2,46321
1577509200,-2.3,18.8,-0.9,2,-0.8,2.6,348,0.6,0.2,7.1,47358
1577512800,-2.4,18.8,-0.4,3.3,-0.8,3.5,349,0.2,0.7,6.2,45893
1577516400,-2.4,18.9,-0.6,2.4,-1.1,3,348,-0.5,1.1,6.9,46579
1577520000,-2.4,18.9,1.4,-0.2,-1.3,2.4,353,-0.5,0.2,6.9,45710
1577523600,-2.4,19,3.5,2.2,-0.6,4.2,362,-0.4,1.7,5.2,22813
1577527200,-2.4,19,3,2,-0.4,3.8,358,-0.8,1.2,6.3,31286
1577530800,-2.4,19,3.2,1.6,0.4,3.7,357,-1,1.6,6.9,33592
1577534400,-2.4,19.1,1.5,2.7,0.5,3.2,351,-1.2,0.9,7.3,37691
1577538000,-2.4,19.1,0.6,3.3,0,3.5,350,-1.3,0.9,7.2,38898
1577541600,-2.4,19.2,-1.7,3.4,0.4,3.9,347,-1.7,2.1,6.6,40249
1577545200,-2.4,19.2,-2,2.6,0.9,3.5,346,-1.9,2.2,7.1,42338
1577548800,-2.4,19.2,-2,1.9,0.9,3.5,339,-1.8,1.2,6.2,43922
1577552400,-2.4,19.3,2.3,1.3,-1.2,3.5,337,-1.1,0.2,5.5,27357
1577556000,-2.4,19.3,-0.4,1.1,-0.2,2.3,317,-0.3,-0.4,5.7,45766
1577559600,-2.4,19.4,-2,1.1,-0.9,3.4,318,-1.6,0.6,5.6,37794
1577563200,-2.4,19.4,2.6,1.8,0.8,3.5,334,-1.2,0.8,6.8,31737
1577566800,-2.4,19.5,2.6,2.1,0.1,3.6,333,-1.6,1.1,6.6,28100
1577570400,-2.4,19.5,1.8,2.5,0.5,3.4,329,-1.2,0.9,6.7,30042
1577574000,-2.4,19.5,1.8,2.3,0.4,3.4,331,-0.9,1.2,6.9,31630
1577577600,-2.4,19.6,-0.3,3,1.3,3.3,321,-0.7,1.1,6.6,27694
1577581200,-2.4,19.6,-0.8,2.8,-0.4,3.5,319,-1.9,0.8,6.9,28060
1577584800,-2.5,19.7,-0.3,2,-2,3.4,318,-2,0.3,6.8,30543
1577588400,-2.5,19.7,0,1.4,-2.8,3.3,321,-1.9,0,8.1,35078
1577592000,-2.5,19.8,-1.7,3,-1,3.7,318,-1.4,0.7,8.1,32221
1577595600,-2.5,19.8,-1.6,2.5,1.8,3.9,314,-1.2,1.4,9,31427
1577599200,-2.5,19.8,-1.2,2.6,-0.7,4.2,313,-2.4,1.7,9,31198
1577602800,-2.5,19.9,-0.7,2.9,-1.2,3.5,314,-2.4,1.3,9.6,31582
1577606400,-2.5,19.9,-1.6,2.5,0.1,3.1,311,-2.5,1.7,10.8,25116
1577610000,-2.5,20,-1.1,3.3,-0.4,3.6,310,-2.2,2.1,10.4,24579
1577613600,-2.5,20,-1.5,2.9,-1.3,3.8,308,-2.2,2.1,10,24202
1577617200,-2.5,20.1,-1.5,3.4,-0.6,3.9,307,-1.3,1.9,9.6,20896
1577620800,-2.5,20.1,-0.2,3.4,0.7,3.6,307,-1.3,1.9,10,19017
1577624400,-2.5,20.1,-0.6,3.6,-0.1,3.7,303,-1.3,2.3,10.3,18701
1577628000,-2.5,20.2,-1.8,4,-0.3,4.5,301,-1,1.2,9.6,14848
1577631600,-2.5,20.2,-1.9,4.6,0,5,303,-0.8,1.1,8.9,12585
1577635200,-2.5,20.3,-2.9,3.8,0.8,5,298,-0.2,0.8,9.5,13242
1577638800,-2.5,20.3,-3.5,1.8,1.1,4.2,294,0.4,0.6,11,16396
1577642400,-2.5,20.3,-3.4,-0.1,1.4,3.9,298,0.5,0.7,10.6,20377
1577646000,-2.5,20.4,-3,2.2,1,4.6,304,-0.1,-1,8.8,15071
1577649600,-2.5,20.4,-0.7,4.1,0,5.1,308,-0.6,-1.6,8.5,16651
1577653200,-2.5,20.5,-0.9,5.2,0,5.4,316,-1.3,-1.5,8.3,15657
1577656800,-2.6,20.5,-1,4.7,-0.4,5,311,-1.7,-1.7,8.9,14464
1577660400,-2.6,20.6,-0.9,4.8,-0.4,4.9,305,-1.3,-1.4,8.2,15552
1577664000,-2.6,20.6,-0.4,3.8,-0.3,4,298,-1.3,-0.7,9.6,16971
1577667600,-2.6,20.6,-1.1,3.5,-0.5,3.7,297,-2.4,-2.2,9.8,16388
1577671200,-2.6,20.7,-1.1,3.1,-0.6,3.8,296,-3.3,-1.6,10.9,17928
1577674800,-2.6,20.7,-0.6,3,0.8,3.4,296,-4.2,-1.1,14.2,19178
1577678400,-2.6,20.8,-0.5,3.6,-0.6,4.2,298,-2.3,-0.6,13.8,21032
1577682000,-2.6,20.8,-0.5,4.9,-0.5,5.1,297,-1.9,-0.7,12.2,20301
1577685600,-2.6,20.9,-1,5.2,-1.6,5.7,297,-1.8,-0.5,12.6,20250
1577689200,-2.6,20.9,-2.9,4.9,-0.2,5.9,299,-1.4,-0.3,16.4,15937
1577692800,-2.6,20.9,-2.1,3.8,0.5,4.9,299,-1.2,0,18.8,19399
1577696400,-2.6,21,-0.4,6.1,-0.2,6.4,301,-1.6,-0.8,13.3,23859
1577700000,-2.6,21,-0.6,6.3,1.7,6.7,299,-0.6,-0.6,13.5,21050
1577703600,-2.6,21.1,-0.7,5.5,1.8,6,301,-1,-0.5,13.7,21515
1577707200,-2.6,21.1,0.9,3.9,3.4,5.4,297,-2.6,0.4,14.1,20080
1577710800,-2.6,21.1,0.7,4.7,1.2,5.1,292,-0.4,0.9,12.7,23280
1577714400,-2.6,21.2,-0.3,4.8,1.4,5.1,295,-1.6,0.2,12.9,20704
1577718000,-2.6,21.2,0.3,4.1,0.7,5.4,292,-2,0.1,10.8,21461
1577721600,-2.6,21.3,-0.6,5.4,0.8,5.6,294,-0.6,-1,9.4,21488
1577725200,-2.6,21.3,-1.1,5.7,-1.2,6,294,0.2,-1,8.7,19421
1577728800,-2.7,21.4,-0.9,6,0.2,6.2,295,-0.2,-1.6,9.6,20098
1577732400,-2.7,21.4,-1.5,6.4,-0.8,6.7,298,0.4,-1.6,10.6,19790
1577736000,-2.7,21.4,-1.8,6.9,2.3,7.6,305,-1.4,-1.5,12.1,18465
1577739600,-2.7,21.5,-3,4.1,4.6,7.8,307,-1.4,-0.1,19.1,20196
1577743200,-2.7,21.5,-3.1,-3.8,3.9,6.6,307,-1.7,0.6,22.5,21337
1577746800,-2.7,21.6,-2.7,3.8,3.1,6.6,306,-2.5,1,18.3,20111
1577750400,-2.7,21.6,-2.2,6,1.2,6.9,308,-2.5,-0.1,15.6,22530
1577754000,-2.7,21.7,-2.2,5.8,2.4,6.8,305,-2.3,0.3,15.7,22499
1577757600,-2.7,21.7,-2,-0.4,4.3,5.3,305,-3,0.9,16.3,38252
1577761200,-2.7,21.7,-0.4,2.5,-1.7,3.7,313,-3.4,-0.9,22.6,29761
1577764800,-2.7,21.8,-1,2.4,0.1,3.1,315,-3.6,-1.7,24.5,22916
1577768400,-2.7,21.8,-2,1.4,0.1,2.6,317,-3.6,-1.4,24.8,20490
1577772000,-2.7,21.9,-2.4,0.8,-1,2.8,315,-3.7,-1.2,21.9,22354
1577775600,-2.7,21.9,-1.5,1.1,-2,3,312,-3.8,-1.4,19.6,20475
1577779200,-2.7,22,0,1.8,-2.2,2.9,311,-3,-0.9,16.8,21633
1577782800,-2.7,22,2,2.2,-1.9,3.7,305,-2.9,-0.6,14,23291
1577786400,-2.7,22,3.8,0.8,-1.6,4.4,304,-3,0.6,11.6,23246
1577790000,-2.7,22.1,4.5,0.5,-1,4.6,304,-3.3,1,11,21228
1577793600,-2.7,22.1,4,0,-1.7,4.5,301,-2.5,0.8,11.4,22250
1577797200,-2.7,22.2,3.9,-1.8,-1.5,4.9,300,-2,0.8,10.4,20838
1577800800,-2.8,22.2,3,-3.8,-1,5.1,303,-2.2,0.7,9.2,19695
1577804400,-2.8,22.2,4,-3.1,-2.3,5.6,299,-2,0.3,8.3,17426
1577808000,-2.8,22.3,4.2,-3,-2.4,5.7,297,-1.3,0.3,8.1,18219
1577811600,-2.8,22.3,4.5,-2.1,-3.4,6.2,299,0.6,0.1,10.7,23198
1577815200,-2.8,22.4,2.7,-0.3,-2,3.8,308,-1,-1,11.2,37896
1577818800,-2.8,22.4,0.5,0.3,-3.1,4,310,-0.1,-1.7,11.1,36804
1577822400,-2.8,22.5,-1.1,0.6,-3.9,4.2,308,0.7,-2.1,10.3,36339
1577826000,-2.8,22.5,-1.3,0.7,-2.1,3.2,308,0.1,-2.3,9.9,39525
1577829600,-2.8,22.5,-0.7,0.6,-1.5,2.7,305,-0.2,-1.9,9.4,33975
1577833200,-2.8,22.6,3.3,-3,-1,4.6,296,0,-0.3,5.5,24923
1577836800,-2.8,22.6,-0.3,0.7,-0.3,2.5,295,0.1,-0.9,10,22067
1577840400,-2.8,22.7,-2.2,-0.5,0.8,2.9,299,-0.3,-1.6,7.8,30130
1577844000,-2.8,22.7,-3.3,1.6,-0.1,4,300,0.5,0.5,8.3,39156
1577847600,-2.8,22.8,-4.8,2.1,0.2,5.3,298,2,0.7,5.5,25524
1577851200,-2.8,22.8,-3.5,1,1.7,4.4,302,2.9,-0.6,7.6,30304
1577854800,-2.8,22.8,-3.3,2,0.3,4.1,311,-0.1,1,7.5,35261
1577858400,-2.8,22.9,-2.2,1.7,-2,4.2,313,-0.3,1.1,6.4,30589
1577862000,-2.8,22.9,-1.2,1.6,-3.5,4.3,326,-1.3,-0.6,8.5,43851
1577865600,-2.8,23,-0.6,1.9,-3.2,3.9,330,-1.2,0.2,8,43397
1577869200,-2.8,23,-1.3,1.2,-1.8,3.9,329,0.4,-0.8,8.5,44369
1577872800,-2.9,23,-4.1,1,1.6,4.8,324,3.2,-0.4,9,41564
1577876400,-2.9,23.1,-4.2,1.4,-0.7,4.8,317,1.6,0.2,7.5,40872
1577880000,-2.9,23.1,-4.3,0.4,0.4,4.5,313,2.7,-0.9,7.4,44091
1577883600,-2.9,23.2,-2.9,1.3,0.2,4.1,323,2.4,0.1,9,50287
1577887200,-2.9,23.2,0.3,2.3,-2,3.8,339,0.1,0.4,9.5,47545
1577890800,-2.9,23.3,-4.3,0,1,4.5,327,1.3,-0.6,8.9,28447
1577894400,-2.9,23.3,-3.8,1.7,-0.6,4.4,327,-0.9,0.4,8,26940
1577898000,-2.9,23.3,-3,2.4,-0.6,4,329,-0.6,0.2,9.6,26676
1577901600,-2.9,23.4,-2.6,2,-0.4,3.3,328,-0.3,-0.3,11.2,21871
1577905200,-2.9,23.4,-2,1.9,-0.2,2.7,327,-0.7,-0.1,12.4,18136
1577908800,-2.9,23.5,-1.5,2.3,-0.1,2.7,327,-1.2,0.2,12.5,16553
1577912400,-2.9,23.5,-1.3,1.5,0.5,2.3,325,-1,0,13,17917
1577916000,-2.9,23.6,-1.9,0.4,1.3,2.7,314,0.3,-0.7,12.8,18613
1577919600,-2.9,23.6,-2.9,1.3,1.3,3.5,310,-0.2,-0.2,11.5,19557
1577923200,-2.9,23.6,-4.6,-0.6,0.2,4.7,307,-1.5,-0.5,10.5,22230
1577926800,-2.9,23.7,-2.6,-2.6,-0.1,3.8,309,-1.1,-0.9,12.8,21077
1577930400,-2.9,23.7,-1.7,-2.7,-0.3,3.3,311,-1,-0.9,13.4,21772
1577934000,-2.9,23.8,-2.5,-2.5,1.3,3.8,311,-0.9,-0.6,12.5,19497
1577937600,-2.9,23.8,-3.3,0.5,1.5,3.8,317,-2.2,-0.3,10.4,26431
1577941200,-2.9,23.9,-2.3,0.3,1.9,3.6,315,-2.4,-0.6,9.5,27251
1577944800,-2.9,23.9,0.9,2.9,-1.5,3.6,314,-1.9,-0.2,9.7,29000
1577948400,-3,23.9,2.2,0.7,-2.3,3.8,317,-2.3,0.7,9.8,26512
1577952000,-3,24,-0.1,3.2,-1.4,4.1,319,-2.3,-1.5,8.3,26563
1577955600,-3,24,-3,2.5,1,4.3,324,-1.8,-3.3,5.5,31224
1577959200,-3,24.1,-1.4,1.7,0,3.3,334,-2.7,-2.9,5,49608
1577962800,-3,24.1,-0.9,1.7,-0.5,2.3,339,-2.4,-3.6,5.4,49058
1577966400,-3,24.1,0.4,0.7,-1.7,2.2,335,-1.8,-3.9,5.4,48171
1577970000,-3,24.2,-1,1.7,-1.5,2.5,326,-1.6,-3.4,4.8,40598
1577973600,-3,24.2,-0.3,1.9,-1,2.3,323,-1.7,-2.3,5.1,38707
1577977200,-3,24.3,-0.4,1.5,-0.9,1.9,326,-1.4,-3,6.2,42212
1577980800,-3,24.3,0,1.1,-0.9,1.7,337,-1.7,-3.9,7.4,44387
1577984400,-3,24.4,-0.5,-1,-0.2,1.9,343,-0.6,-3.5,8.5,32064
1577988000,-3,24.4,-2.1,0.4,1.9,3.2,351,-1.4,-4.1,5.9,41552
1577991600,-3,24.4,-1.4,-0.1,2.3,3.4,365,-2,-5.8,5.5,50740
1577995200,-3,24.5,-0.6,3.2,2.2,4.6,372,-2.1,-4,5.7,51570
1577998800,-3,24.5,1.2,3.4,-1.4,4.4,378,-3.9,-3.9,6.6,53580
1578002400,-3,24.6,-0.5,3.8,-0.4,4.4,363,-3,-2.8,6.8,48763
1578006000,-3,24.6,-1.5,3.5,0.9,4,349,-1,-0.9,11.4,21391
1578009600,-3,24.7,-1.4,1.1,1.1,2.2,342,-0.5,0.7,15.6,17785
1578013200,-3,24.7,-1.4,-0.4,0.6,1.7,343,-1,1.8,17.6,16606
1578016800,-3,24.7,-1.2,-1.2,0.8,2.9,340,-1.7,2.4,16.2,18227
1578020400,-3.1,24.8,1.5,0.2,0.2,2.3,334,-1.6,2,14.4,26523
1578024000,-3.1,24.8,1.2,-2.1,-1,3.4,331,-1.5,2.3,14,23294
1578027600,-3.1,24.9,1.9,-3.2,-3.5,5.5,339,-1.3,1.6,18.3,27516
1578031200,-3.1,24.9,2.6,3.8,-7,9.2,340,-1.8,1.6,14.6,32360
1578034800,-3.1,24.9,0.6,5.9,-0.5,7.1,345,-0.9,2.3,18.9,40315
1578038400,-3.1,25,0.6,6.1,-6.4,9.1,353,-3.6,0.8,10.6,38439
1578042000,-3.1,25,0.2,5,-3.2,7.4,360,-3,-0.7,9.3,56773
1578045600,-3.1,25.1,-1.9,0.3,5.8,6.4,365,-2.8,-3.2,7.9,114891
1578049200,-3.1,25.1,-0.8,4.4,0.5,5.9,360,-0.6,-4.4,7.9,130952
1578052800,-3.1,25.2,0.1,3.1,-3.4,5.6,362,-0.7,-3.3,7.2,137773
1578056400,-3.1,25.2,0.2,3.9,1,4.7,357,-0.1,-2.2,7.3,104414
1578060000,-3.1,25.2,0.4,3.1,-5.1,6.5,349,0,1.7,7.3,70257
1578063600,-3.1,25.3,-1,6,-1.5,6.5,348,1,2.3,9.3,71899
1578067200,-3.1,25.3,-1,5.8,1.4,6.5,353,1.4,2.4,9.2,73692
1578070800,-3.1,25.4,-2.7,2.4,5,6.5,347,3.2,1.7,8.7,63418
1578074400,-3.1,25.4,-2.7,-0.8,5,6.2,348,2,-0.5,7.6,64422
1578078000,-3.1,25.5,-1.4,3.1,0.1,5,355,-1.3,4,7.6,101060
1578081600,-3.1,25.5,-0.2,0.4,0.3,6.5,359,1,1.8,5.8,94487
1578085200,-3.1,25.5,-0.3,3.3,-4.1,6.7,379,-1,-1.2,3.7,112559
1578088800,-3.1,25.6,-1.7,3.2,-2.1,5.8,392,-0.3,-3.5,3.8,122910
1578092400,-3.1,25.6,-1.5,3.9,-1.3,5,392,0.3,-2,4.5,114332
1578096000,-3.2,25.7,0.4,0.9,-2.3,4.7,395,0,-2,5,115184
1578099600,-3.2,25.7,0.5,0.9,-0.8,4.3,401,0.1,-1.6,4.6,90574
1578103200,-3.2,25.8,-1.7,2,3.7,4.8,394,2.6,-0.7,5,75352
1578106800,-3.2,25.8,-3,3.3,1.2,5,387,1.8,-0.8,3.8,63812
1578110400,-3.2,25.8,-3,1.8,0.1,4,384,0.8,1.2,2.9,57052
1578114000,-3.2,25.9,-2.7,1.9,-0.8,3.7,388,1.3,0.4,3.4,79637
1578117600,-3.2,25.9,-2.4,1.1,-0.6,3,385,1.4,0.2,3.9,96898
1578121200,-3.2,26,-2.1,-0.1,0.9,2.7,388,2.5,-0.2,3.4,60539
1578124800,-3.2,26,-1.9,-0.1,-0.9,2.8,385,0.4,-1.3,3.6,78716
1578128400,-3.2,26,-0.4,1.6,-0.8,2.4,389,-0.8,-0.4,3.3,81328
1578132000,-3.2,26.1,-0.4,3.2,-1,3.6,394,-1.8,2,2.7,38594
1578135600,-3.2,26.1,-0.9,3.2,-2.3,4.2,389,-4.3,1.2,2.8,31582
1578139200,-3.2,26.2,-1.2,3.5,-2.3,4.4,385,-4.8,1.5,3.4,30111
1578142800,-3.2,26.2,0.8,3.7,-2.6,4.8,395,-4.5,0.3,4,24505
1578146400,-3.2,26.3,0.6,4.7,-3,5.8,395,-4.1,1.6,4.6,23079
1578150000,-3.2,26.3,-0.2,4.9,-4.3,6.6,392,-5.2,1.5,4.6,20422
1578153600,-3.2,26.3,0,5.8,-4.7,7.5,389,-5.2,1.7,4.1,8877
1578157200,-3.2,26.4,0.1,6.3,-4.1,7.7,387,-4.9,1.7,4.5,10629
1578160800,-3.2,26.4,0.5,7,-3,7.7,385,-3.8,2.2,4.2,11051
1578164400,-3.2,26.5,0,7.2,-2.9,7.9,378,-4.1,2.4,4.3,10170
1578168000,-3.3,26.5,-0.5,7.4,-3.2,8.1,366,-4,2.5,4.2,7830
1578171600,-3.3,26.6,-1.1,7.7,-2.6,8.2,356,-3.1,3.1,4.5,7550
1578175200,-3.3,26.6,-2.2,7.6,-2.6,8.2,347,-3,2.9,4.9,9045
1578178800,-3.3,26.6,-2.2,8.3,-2.1,8.8,348,-2.1,3.7,5,9607
1578182400,-3.3,26.7,-2.6,8.7,-1.4,9.2,346,-1.8,3.9,4.9,8975
1578186000,-3.3,26.7,-1.6,9.1,-1.5,9.4,352,-2,4.8,5,9477
1578189600,-3.3,26.8,-2,8.8,-1,9.2,346,-1.8,4.7,5.3,9983
1578193200,-3.3,26.8,-1.9,8.7,-1.4,9,344,-2.9,4.2,6.3,10829
1578196800,-3.3,26.9,-3.8,9,-0.6,9.8,339,-1.3,4.9,7.1,11987
1578200400,-3.3,26.9,-2.9,9.6,-0.4,10.1,343,-1.4,6.1,7.3,14808
1578204000,-3.3,26.9,-4.5,7.4,1,9.8,345,-1.8,4.9,10.7,31003
1578207600,-3.3,27,-7.8,-0.2,5.6,9.8,356,0.1,-1.2,5.9,79839
1578211200,-3.3,27,-6.9,4.5,2.6,9,365,-2.9,2.2,4.9,109446
1578214800,-3.3,27.1,-4.1,4.7,3,7.5,383,-2.3,0.7,7.1,133255
1578218400,-3.3,27.1,-3,7.8,2.5,8.9,384,-3.1,1.3,7.6,68404
1578222000,-3.3,27.1,-2.1,7.3,0,9.4,375,-2.7,2.6,7.4,51057
1578225600,-3.3,27.2,1.7,8.6,-1.9,10,383,-1.3,3.6,10.6,51930
1578229200,-3.3,27.2,0.4,4.7,-2.4,10.3,370,2,-0.4,8.9,76405
1578232800,-3.3,27.3,-3.2,7.5,2.5,9.5,367,3.8,1.2,14.6,104883
1578236400,-3.3,27.3,-3.4,6.7,0.8,8.3,361,2.9,1.4,14,105448
1578240000,-3.3,27.4,-3.8,2.1,-0.5,7.7,386,0.2,1.4,14.3,124289
1578243600,-3.4,27.4,-5.1,-3.4,5.3,9.6,418,-0.1,-0.4,17.4,122220
1578247200,-3.4,27.4,-2.6,2.1,-1,8.3,429,-1.8,1.4,19.1,171345
1578250800,-3.4,27.5,-4,4.8,1.2,8.4,422,-2,-1.2,12.7,194068
1578254400,-3.4,27.5,-1.9,2.6,0.7,6.5,445,-2.4,-5.2,10.1,239635
1578258000,-3.4,27.6,-3.2,4.8,2.7,7.5,467,-4.4,-3.8,7.6,228688
1578261600,-3.4,27.6,-2.5,4.5,1.2,6.3,482,-3.6,-4.1,4.9,190143
1578265200,-3.4,27.7,-0.8,1.8,-1.9,4.1,518,-3.2,-5,3.8,195760
1578268800,-3.4,27.7,-0.7,2,-1,2.9,531,-1.4,-3.1,2.8,164954
