Year   Month     Day    Hour  Minute  Second              HGI_X(km)             HGI_Y(km)             HGI_Z(km)
2020      10      02      02      17      00            -33239709.8195         824173.5464         -31161.83441
2020      10      02      02      18      00            -33243071.2457         820951.8059         -30941.54403
2020      10      02      02      19      00              -33246432.24         817730.0548         -30721.25324
2020      10      02      02      20      00            -33249792.8024         814508.2931         -30500.96206
2020      10      02      02      21      00            -33253152.9331         811286.5208         -30280.67048
2020      10      02      02      22      00            -33256512.6322         808064.7379         -30060.37851
2020      10      02      02      23      00            -33259871.8996         804842.9446         -29840.08615
2020      10      02      02      24      00            -33263230.7355         801621.1408          -29619.7934
2020      10      02      02      25      00              -33266589.14         798399.3267         -29399.50027
2020      10      02      02      26      00            -33269947.1132         795177.5022         -29179.20675
2020      10      02      02      27      00            -33273304.6551         791955.6673         -28958.91286
2020      10      02      02      28      00            -33276661.7658         788733.8222         -28738.61859
2020      10      02      02      29      00            -33280018.4455         785511.9669         -28518.32395
2020      10      02      02      30      00            -33283374.6941         782290.1014         -28298.02894
2020      10      02      02      31      00            -33286730.5118         779068.2258         -28077.73356
2020      10      02      02      32      00            -33290085.8987         775846.3401         -27857.43782
2020      10      02      02      33      00            -33293440.8549         772624.4444         -27637.14172
2020      10      02      02      34      00            -33296795.3804         769402.5387         -27416.84527
2020      10      02      02      35      00            -33300149.4753          766180.623         -27196.54846
2020      10      02      02      36      00            -33303503.1397         762958.6974         -26976.25129
2020      10      02      02      37      00            -33306856.3737          759736.762         -26755.95378
2020      10      02      02      38      00            -33310209.1773         756514.8167         -26535.65592
2020      10      02      02      39      00            -33313561.5507         753292.8617         -26315.35772
2020      10      02      02      40      00             -33316913.494         750070.8969         -26095.05918
2020      10      02      02      41      00            -33320265.0071         746848.9225          -25874.7603
2020      10      02      02      42      00            -33323616.0903         743626.9384         -25654.46109
2020      10      02      02      43      00            -33326966.7435         740404.9447         -25434.16155
2020      10      02      02      44      00            -33330316.9669         737182.9415         -25213.86168
2020      10      02      02      45      00            -33333666.7606         733960.9288         -24993.56148
2020      10      02      02      46      00            -33337016.1246         730738.9066         -24773.26097
2020      10      02      02      47      00            -33340365.0591          727516.875         -24552.96013
2020      10      02      02      48      00             -33343713.564          724294.834         -24332.65898
2020      10      02      02      49      00            -33347061.6395         721072.7837         -24112.35751
2020      10      02      02      50      00            -33350409.2857         717850.7241         -23892.05573
2020      10      02      02      51      00            -33353756.5027         714628.6553         -23671.75365
2020      10      02      02      52      00            -33357103.2905         711406.5773         -23451.45126
2020      10      02      02      53      00            -33360449.6492         708184.4901         -23231.14857
2020      10      02      02      54      00            -33363795.5789         704962.3938         -23010.84558
2020      10      02      02      55      00            -33367141.0797         701740.2885         -22790.54229
2020      10      02      02      56      00            -33370486.1517         698518.1741         -22570.23872
2020      10      02      02      57      00            -33373830.7949         695296.0508         -22349.93485
2020      10      02      02      58      00            -33377175.0095         692073.9185         -22129.63069
2020      10      02      02      59      00            -33380518.7955         688851.7773         -21909.32625
2020      10      02      03      00      00             -33383862.153         685629.6273         -21689.02153
2020      10      02      03      01      00            -33387205.0821         682407.4685         -21468.71653
2020      10      02      03      02      00            -33390547.5828          679185.301         -21248.41126
2020      10      02      03      03      00            -33393889.6553         675963.1247         -21028.10571
2020      10      02      03      04      00            -33397231.2997         672740.9398          -20807.7999
2020      10      02      03      05      00            -33400572.5159         669518.7463         -20587.49381
2020      10      02      03      06      00            -33403913.3042         666296.5441         -20367.18746
2020      10      02      03      07      00            -33407253.6646         663074.3335         -20146.88086
2020      10      02      03      08      00            -33410593.5971         659852.1143         -19926.57399
2020      10      02      03      09      00            -33413933.1019         656629.8867         -19706.26687
2020      10      02      03      10      00             -33417272.179         653407.6507          -19485.9595
2020      10      02      03      11      00            -33420610.8285         650185.4063         -19265.65187
2020      10      02      03      12      00            -33423949.0506         646963.1536           -19045.344
2020      10      02      03      13      00            -33427286.8452         643740.8927         -18825.03589
2020      10      02      03      14      00            -33430624.2125         640518.6235         -18604.72754
2020      10      02      03      15      00            -33433961.1525         637296.3461         -18384.41895
2020      10      02      03      16      00            -33437297.6654         634074.0606         -18164.11012
2020      10      02      03      17      00            -33440633.7512          630851.767         -17943.80106
2020      10      02      03      18      00              -33443969.41         627629.4653         -17723.49178
2020      10      02      03      19      00            -33447304.6419         624407.1556         -17503.18226
2020      10      02      03      20      00            -33450639.4469         621184.8379         -17282.87253
2020      10      02      03      21      00            -33453973.8252         617962.5124         -17062.56257
2020      10      02      03      22      00            -33457307.7768         614740.1789         -16842.25239
2020      10      02      03      23      00            -33460641.3018         611517.8376           -16621.942
2020      10      02      03      24      00            -33463974.4004         608295.4885          -16401.6314
2020      10      02      03      25      00            -33467307.0725         605073.1317         -16181.32059
2020      10      02      03      26      00            -33470639.3182         601850.7671         -15961.00957
2020      10      02      03      27      00            -33473971.1377         598628.3949         -15740.69835
2020      10      02      03      28      00            -33477302.5311          595406.015         -15520.38693
2020      10      02      03      29      00            -33480633.4983         592183.6276         -15300.07532
2020      10      02      03      30      00            -33483964.0395         588961.2327          -15079.7635
2020      10      02      03      31      00            -33487294.1549         585738.8302          -14859.4515
2020      10      02      03      32      00            -33490623.8443         582516.4203         -14639.13931
2020      10      02      03      33      00             -33493953.108          579294.003         -14418.82693
2020      10      02      03      34      00             -33497281.946         576071.5784         -14198.51436
2020      10      02      03      35      00            -33500610.3585         572849.1464         -13978.20162
2020      10      02      03      36      00            -33503938.3454         569626.7071          -13757.8887
2020      10      02      03      37      00            -33507265.9069         566404.2606          -13537.5756
2020      10      02      03      38      00             -33510593.043         563181.8069         -13317.26234
2020      10      02      03      39      00            -33513919.7539         559959.3461          -13096.9489
2020      10      02      03      40      00            -33517246.0396         556736.8782          -12876.6353
2020      10      02      03      41      00            -33520571.9001         553514.4032         -12656.32153
2020      10      02      03      42      00            -33523897.3357         550291.9212          -12436.0076
2020      10      02      03      43      00            -33527222.3463         547069.4322         -12215.69352
2020      10      02      03      44      00            -33530546.9321         543846.9363         -11995.37928
2020      10      02      03      45      00            -33533871.0931         540624.4335         -11775.06489
2020      10      02      03      46      00            -33537194.8294         537401.9238         -11554.75035
2020      10      02      03      47      00            -33540518.1411         534179.4073         -11334.43567
2020      10      02      03      48      00            -33543841.0282         530956.8841         -11114.12084
2020      10      02      03      49      00             -33547163.491         527734.3542         -10893.80587
2020      10      02      03      50      00            -33550485.5293         524511.8176         -10673.49076
2020      10      02      03      51      00            -33553807.1434         521289.2743         -10453.17551
2020      10      02      03      52      00            -33557128.3333         518066.7245         -10232.86014
2020      10      02      03      53      00            -33560449.0991         514844.1681         -10012.54463
2020      10      02      03      54      00            -33563769.4408         511621.6052         -9792.229003
2020      10      02      03      55      00            -33567089.3586         508399.0358         -9571.913248
2020      10      02      03      56      00            -33570408.8525         505176.4601         -9351.597373
2020      10      02      03      57      00            -33573727.9226         501953.8779         -9131.281379
2020      10      02      03      58      00             -33577046.569         498731.2894          -8910.96527
2020      10      02      03      59      00            -33580364.7918         495508.6946         -8690.649049
2020      10      02      04      00      00            -33583682.5911         492286.0936         -8470.332718
2020      10      02      04      01      00            -33586999.9668         489063.4864          -8250.01628
2020      10      02      04      02      00            -33590316.9192          485840.873         -8029.699738
2020      10      02      04      03      00            -33593633.4484         482618.2534         -7809.383095
2020      10      02      04      04      00            -33596949.5543         479395.6278         -7589.066353
2020      10      02      04      05      00             -33600265.237         476172.9962         -7368.749516
2020      10      02      04      06      00            -33603580.4967         472950.3585         -7148.432587
2020      10      02      04      07      00            -33606895.3335          469727.715         -6928.115567
2020      10      02      04      08      00            -33610209.7473         466505.0654          -6707.79846
2020      10      02      04      09      00            -33613523.7384         463282.4101         -6487.481268
2020      10      02      04      10      00            -33616837.3067         460059.7489         -6267.163995
2020      10      02      04      11      00            -33620150.4524         456837.0819         -6046.846644
2020      10      02      04      12      00            -33623463.1755         453614.4092         -5826.529216
2020      10      02      04      13      00            -33626775.4761         450391.7307         -5606.211715
2020      10      02      04      14      00            -33630087.3544         447169.0467         -5385.894144
2020      10      02      04      15      00            -33633398.8103          443946.357         -5165.576504
2020      10      02      04      16      00             -33636709.844         440723.6617         -4945.258801
2020      10      02      04      17      00            -33640020.4555         437500.9609         -4724.941035
2020      10      02      04      18      00             -33643330.645         434278.2546         -4504.623209
2020      10      02      04      19      00            -33646640.4124         431055.5429         -4284.305328
2020      10      02      04      20      00             -33649949.758         427832.8257         -4063.987392
2020      10      02      04      21      00            -33653258.6817         424610.1032         -3843.669406
2020      10      02      04      22      00            -33656567.1837         421387.3754         -3623.351371
2020      10      02      04      23      00             -33659875.264         418164.6423         -3403.033291
2020      10      02      04      24      00            -33663182.9228         414941.9039         -3182.715168
2020      10      02      04      25      00              -33666490.16         411719.1604         -2962.397006
2020      10      02      04      26      00            -33669796.9758         408496.4117         -2742.078806
2020      10      02      04      27      00            -33673103.3703         405273.6579         -2521.760572
2020      10      02      04      28      00            -33676409.3435          402050.899         -2301.442307
2020      10      02      04      29      00            -33679714.8955         398828.1351         -2081.124012
2020      10      02      04      30      00            -33683020.0264         395605.3662         -1860.805692
2020      10      02      04      31      00            -33686324.7364         392382.5924         -1640.487348
2020      10      02      04      32      00            -33689629.0254         389159.8136         -1420.168984
2020      10      02      04      33      00            -33692932.8935           385937.03         -1199.850602
2020      10      02      04      34      00            -33696236.3409         382714.2416         -979.5322055
2020      10      02      04      35      00            -33699539.3675         379491.4484         -759.2137964
2020      10      02      04      36      00            -33702841.9736         376268.6505         -538.8953778
2020      10      02      04      37      00            -33706144.1591         373045.8478         -318.5769526
2020      10      02      04      38      00            -33709445.9242         369823.0406         -98.25852327
2020      10      02      04      39      00            -33712747.2689         366600.2287          122.0599072
2020      10      02      04      40      00            -33716048.1934         363377.4122          342.3783362
2020      10      02      04      41      00            -33719348.6976         360154.5912           562.696761
2020      10      02      04      42      00            -33722648.7817         356931.7657          783.0151787
2020      10      02      04      43      00            -33725948.4458         353708.9358          1003.333587
2020      10      02      04      44      00            -33729247.6899         350486.1014          1223.651982
2020      10      02      04      45      00            -33732546.5141         347263.2627          1443.970362
2020      10      02      04      46      00            -33735844.9185         344040.4197          1664.288725
2020      10      02      04      47      00            -33739142.9032         340817.5724          1884.607066
2020      10      02      04      48      00            -33742440.4683         337594.7209          2104.925385
2020      10      02      04      49      00            -33745737.6138         334371.8651          2325.243677
2020      10      02      04      50      00            -33749034.3398         331149.0053           2545.56194
2020      10      02      04      51      00            -33752330.6464         327926.1412          2765.880171
2020      10      02      04      52      00            -33755626.5338         324703.2732          2986.198368
2020      10      02      04      53      00            -33758922.0018          321480.401          3206.516528
2020      10      02      04      54      00            -33762217.0508         318257.5249          3426.834649
2020      10      02      04      55      00            -33765511.6806         315034.6449          3647.152726
2020      10      02      04      56      00            -33768805.8915         311811.7609          3867.470759
2020      10      02      04      57      00            -33772099.6834         308588.8731          4087.788743
2020      10      02      04      58      00            -33775393.0566         305365.9814          4308.106677
2020      10      02      04      59      00            -33778686.0109          302143.086          4528.424557
2020      10      02      05      00      00            -33781978.5466         298920.1868          4748.742381
2020      10      02      05      01      00            -33785270.6637         295697.2839          4969.060147
2020      10      02      05      02      00            -33788562.3623         292474.3773          5189.377851
2020      10      02      05      03      00            -33791853.6425         289251.4671           5409.69549
2020      10      02      05      04      00            -33795144.5043         286028.5534          5630.013063
2020      10      02      05      05      00            -33798434.9479         282805.6361          5850.330566
2020      10      02      05      06      00            -33801724.9733         279582.7153          6070.647997
2020      10      02      05      07      00            -33805014.5805          276359.791          6290.965352
2020      10      02      05      08      00            -33808303.7698         273136.8633           6511.28263
2020      10      02      05      09      00             -33811592.541         269913.9323          6731.599827
2020      10      02      05      10      00            -33814880.8945         266690.9979          6951.916942
2020      10      02      05      11      00            -33818168.8301         263468.0602           7172.23397
2020      10      02      05      12      00             -33821456.348         260245.1192          7392.550909
2020      10      02      05      13      00            -33824743.4483         257022.1751          7612.867758
2020      10      02      05      14      00            -33828030.1311         253799.2278          7833.184512
2020      10      02      05      15      00            -33831316.3964         250576.2773           8053.50117
2020      10      02      05      16      00            -33834602.2443         247353.3237          8273.817728
2020      10      02      05      17      00            -33837887.6749         244130.3671          8494.134185
2020      10      02      05      18      00            -33841172.6883         240907.4075          8714.450537
2020      10      02      05      19      00            -33844457.2846         237684.4449          8934.766781
2020      10      02      05      20      00            -33847741.4637         234461.4794          9155.082915
2020      10      02      05      21      00            -33851025.2259          231238.511          9375.398936
2020      10      02      05      22      00            -33854308.5712         228015.5398          9595.714842
2020      10      02      05      23      00            -33857591.4997         224792.5657           9816.03063
2020      10      02      05      24      00            -33860874.0114         221569.5889           10036.3463
2020      10      02      05      25      00            -33864156.1065         218346.6093          10256.66184
2020      10      02      05      26      00             -33867437.785         215123.6271          10476.97726
2020      10      02      05      27      00            -33870719.0469         211900.6422          10697.29255
2020      10      02      05      28      00            -33873999.8925         208677.6547           10917.6077
2020      10      02      05      29      00            -33877280.3217         205454.6647          11137.92273
2020      10      02      05      30      00            -33880560.3346         202231.6721          11358.23761
2020      10      02      05      31      00            -33883839.9314         199008.6771          11578.55236
2020      10      02      05      32      00             -33887119.112         195785.6795          11798.86696
2020      10      02      05      33      00            -33890397.8767         192562.6796          12019.18142
2020      10      02      05      34      00            -33893676.2254         189339.6774          12239.49573
2020      10      02      05      35      00            -33896954.1582         186116.6728          12459.80989
2020      10      02      05      36      00            -33900231.6752         182893.6659           12680.1239
2020      10      02      05      37      00            -33903508.7765         179670.6568          12900.43776
2020      10      02      05      38      00            -33906785.4622         176447.6454          13120.75145
2020      10      02      05      39      00            -33910061.7324          173224.632          13341.06499
2020      10      02      05      40      00            -33913337.5871         170001.6164          13561.37836
2020      10      02      05      41      00            -33916613.0264         166778.5987          13781.69156
2020      10      02      05      42      00            -33919888.0504         163555.5789           14002.0046
2020      10      02      05      43      00            -33923162.6592         160332.5572          14222.31746
2020      10      02      05      44      00            -33926436.8528         157109.5335          14442.63015
2020      10      02      05      45      00            -33929710.6314         153886.5079          14662.94267
2020      10      02      05      46      00            -33932983.9949         150663.4804            14883.255
2020      10      02      05      47      00            -33936256.9436          147440.451          15103.56716
2020      10      02      05      48      00            -33939529.4774         144217.4199          15323.87912
2020      10      02      05      49      00            -33942801.5965          140994.387           15544.1909
2020      10      02      05      50      00            -33946073.3009         137771.3523           15764.5025
2020      10      02      05      51      00            -33949344.5907          134548.316          15984.81389
2020      10      02      05      52      00            -33952615.4661         131325.2781           16205.1251
2020      10      02      05      53      00            -33955885.9269         128102.2385           16425.4361
2020      10      02      05      54      00            -33959155.9735         124879.1974          16645.74691
2020      10      02      05      55      00            -33962425.6057         121656.1547          16866.05751
2020      10      02      05      56      00            -33965694.8238         118433.1106          17086.36791
2020      10      02      05      57      00            -33968963.6277          115210.065          17306.67809
2020      10      02      05      58      00            -33972232.0176          111987.018          17526.98807
2020      10      02      05      59      00            -33975499.9936         108763.9697          17747.29783
2020      10      02      06      00      00            -33978767.5556           105540.92          17967.60738
2020      10      02      06      01      00            -33982034.7039         102317.8691          18187.91671
2020      10      02      06      02      00            -33985301.4385         99094.81686          18408.22582
2020      10      02      06      03      00            -33988567.7594         95871.76346           18628.5347
2020      10      02      06      04      00            -33991833.6668         92648.70888          18848.84336
2020      10      02      06      05      00            -33995099.1606         89425.65318          19069.15178
2020      10      02      06      06      00            -33998364.2411         86202.59639          19289.45998
2020      10      02      06      07      00            -34001628.9083         82979.53855          19509.76794
2020      10      02      06      08      00            -34004893.1622         79756.47971          19730.07566
2020      10      02      06      09      00            -34008157.0029         76533.41989          19950.38315
2020      10      02      06      10      00            -34011420.4306         73310.35915          20170.69039
2020      10      02      06      11      00            -34014683.4452         70087.29751          20390.99739
2020      10      02      06      12      00             -34017946.047         66864.23503          20611.30413
2020      10      02      06      13      00            -34021208.2358         63641.17173          20831.61063
2020      10      02      06      14      00             -34024470.012         60418.10766          21051.91688
2020      10      02      06      15      00            -34027731.3754         57195.04285          21272.22287
2020      10      02      06      16      00            -34030992.3262         53971.97736           21492.5286
2020      10      02      06      17      00            -34034252.8644         50748.91121          21712.83408
2020      10      02      06      18      00            -34037512.9903         47525.84444          21933.13928
2020      10      02      06      19      00            -34040772.7037          44302.7771          22153.44423
2020      10      02      06      20      00            -34044032.0049         41079.70922           22373.7489
2020      10      02      06      21      00            -34047290.8938         37856.64085          22594.05331
2020      10      02      06      22      00            -34050549.3706         34633.57201          22814.35744
2020      10      02      06      23      00            -34053807.4353         31410.50276          23034.66129
2020      10      02      06      24      00            -34057065.0881         28187.43312          23254.96487
2020      10      02      06      25      00            -34060322.3289         24964.36315          23475.26816
2020      10      02      06      26      00            -34063579.1579         21741.29287          23695.57118
2020      10      02      06      27      00            -34066835.5752         18518.22233           23915.8739
2020      10      02      06      28      00            -34070091.5808         15295.15157          24136.17634
2020      10      02      06      29      00            -34073347.1748         12072.08062          24356.47848
2020      10      02      06      30      00            -34076602.3573         8849.009522          24576.78033
2020      10      02      06      31      00            -34079857.1284         5625.938321          24797.08188
2020      10      02      06      32      00            -34083111.4882         2402.867051          25017.38314
2020      10      02      06      33      00            -34086365.4366        -820.2042483          25237.68409
2020      10      02      06      34      00            -34089618.9739        -4043.275538          25457.98474
2020      10      02      06      35      00               -34092872.1        -7266.346778          25678.28508
2020      10      02      06      36      00            -34096124.8151        -10489.41793          25898.58511
2020      10      02      06      37      00            -34099377.1193        -13712.48896          26118.88483
2020      10      02      06      38      00            -34102629.0126        -16935.55982          26339.18423
2020      10      02      06      39      00             -34105880.495        -20158.63048          26559.48332
2020      10      02      06      40      00            -34109131.5668         -23381.7009          26779.78209
2020      10      02      06      41      00            -34112382.2278        -26604.77103          27000.08053
2020      10      02      06      42      00            -34115632.4784        -29827.84084          27220.37865
2020      10      02      06      43      00            -34118882.3184         -33050.9103          27440.67644
2020      10      02      06      44      00             -34122131.748        -36273.97936           27660.9739
2020      10      02      06      45      00            -34125380.7673        -39497.04798          27881.27103
2020      10      02      06      46      00            -34128629.3764        -42720.11612          28101.56783
2020      10      02      06      47      00            -34131877.5752        -45943.18376          28321.86428
2020      10      02      06      48      00             -34135125.364        -49166.25084           28542.1604
2020      10      02      06      49      00            -34138372.7427        -52389.31733          28762.45617
2020      10      02      06      50      00            -34141619.7115        -55612.38319           28982.7516
2020      10      02      06      51      00            -34144866.2705        -58835.44839          29203.04668
2020      10      02      06      52      00            -34148112.4196        -62058.51288          29423.34141
2020      10      02      06      53      00            -34151358.1591        -65281.57662          29643.63579
2020      10      02      06      54      00            -34154603.4889        -68504.63958          29863.92981
2020      10      02      06      55      00            -34157848.4091        -71727.70172          30084.22347
2020      10      02      06      56      00            -34161092.9199          -74950.763          30304.51677
2020      10      02      06      57      00            -34164337.0213        -78173.82338          30524.80971
2020      10      02      06      58      00            -34167580.7134        -81396.88283          30745.10229
2020      10      02      06      59      00            -34170823.9963         -84619.9413          30965.39449
2020      10      02      07      00      00            -34174066.8699        -87842.99876          31185.68633
2020      10      02      07      01      00            -34177309.3345        -91066.05516          31405.97779
2020      10      02      07      02      00            -34180551.3901        -94289.11047          31626.26887
2020      10      02      07      03      00            -34183793.0368        -97512.16466          31846.55958
2020      10      02      07      04      00            -34187034.2746        -100735.2177          32066.84991
2020      10      02      07      05      00            -34190275.1036        -103958.2695          32287.13985
2020      10      02      07      06      00             -34193515.524        -107181.3201          32507.42941
2020      10      02      07      07      00            -34196755.5357        -110404.3694          32727.71857
2020      10      02      07      08      00            -34199995.1389        -113627.4174          32948.00735
2020      10      02      07      09      00            -34203234.3337         -116850.464          33168.29574
2020      10      02      07      10      00              -34206473.12        -120073.5092          33388.58372
2020      10      02      07      11      00            -34209711.4981         -123296.553          33608.87131
2020      10      02      07      12      00            -34212949.4679        -126519.5953           33829.1585
2020      10      02      07      13      00            -34216187.0296        -129742.6361          34049.44528
2020      10      02      07      14      00            -34219424.1832        -132965.6754          34269.73166
2020      10      02      07      15      00            -34222660.9288        -136188.7131          34490.01763
2020      10      02      07      16      00            -34225897.2664        -139411.7491          34710.30319
2020      10      02      07      17      00            -34229133.1963        -142634.7835          34930.58834
2020      10      02      07      18      00            -34232368.7184        -145857.8162          35150.87307
2020      10      02      07      19      00            -34235603.8328        -149080.8472          35371.15738
2020      10      02      07      20      00            -34238838.5396        -152303.8763          35591.44127
2020      10      02      07      21      00            -34242072.8389        -155526.9037          35811.72473
2020      10      02      07      22      00            -34245306.7307        -158749.9292          36032.00777
2020      10      02      07      23      00            -34248540.2151        -161972.9529          36252.29038
2020      10      02      07      24      00            -34251773.2923        -165195.9746          36472.57256
2020      10      02      07      25      00            -34255005.9622        -168418.9943          36692.85431
2020      10      02      07      26      00             -34258238.225        -171642.0121          36913.13562
2020      10      02      07      27      00            -34261470.0807        -174865.0278          37133.41649
2020      10      02      07      28      00            -34264701.5295        -178088.0414          37353.69692
2020      10      02      07      29      00            -34267932.5713        -181311.0529          37573.97691
2020      10      02      07      30      00            -34271163.2063        -184534.0622          37794.25645
2020      10      02      07      31      00            -34274393.4345        -187757.0694          38014.53554
2020      10      02      07      32      00            -34277623.2561        -190980.0743          38234.81418
2020      10      02      07      33      00            -34280852.6711         -194203.077          38455.09237
2020      10      02      07      34      00            -34284081.6795        -197426.0774           38675.3701
2020      10      02      07      35      00            -34287310.2815        -200649.0754          38895.64738
2020      10      02      07      36      00            -34290538.4772        -203872.0711          39115.92419
2020      10      02      07      37      00            -34293766.2665        -207095.0643          39336.20054
2020      10      02      07      38      00            -34296993.6496        -210318.0551          39556.47642
2020      10      02      07      39      00            -34300220.6266        -213541.0434          39776.75183
2020      10      02      07      40      00            -34303447.1975        -216764.0292          39997.02678
2020      10      02      07      41      00            -34306673.3625        -219987.0124          40217.30125
2020      10      02      07      42      00            -34309899.1215         -223209.993          40437.57524
2020      10      02      07      43      00            -34313124.4748        -226432.9709          40657.84876
2020      10      02      07      44      00            -34316349.4222        -229655.9462          40878.12179
2020      10      02      07      45      00             -34319573.964        -232878.9188          41098.39435
2020      10      02      07      46      00            -34322798.1002        -236101.8886          41318.66641
2020      10      02      07      47      00            -34326021.8309        -239324.8556          41538.93799
2020      10      02      07      48      00            -34329245.1561        -242547.8198          41759.20908
2020      10      02      07      49      00             -34332468.076        -245770.7811          41979.47967
2020      10      02      07      50      00            -34335690.5905        -248993.7396          42199.74977
2020      10      02      07      51      00            -34338912.6999         -252216.695          42420.01937
2020      10      02      07      52      00            -34342134.4041        -255439.6476          42640.28847
2020      10      02      07      53      00            -34345355.7033        -258662.5971          42860.55707
2020      10      02      07      54      00            -34348576.5975        -261885.5435          43080.82516
2020      10      02      07      55      00            -34351797.0867        -265108.4869          43301.09275
2020      10      02      07      56      00            -34355017.1712        -268331.4271          43521.35982
2020      10      02      07      57      00            -34358236.8509        -271554.3642          43741.62638
2020      10      02      07      58      00            -34361456.1259        -274777.2981          43961.89243
2020      10      02      07      59      00            -34364674.9963        -278000.2288          44182.15796
2020      10      02      08      00      00            -34367893.4622        -281223.1561          44402.42296
2020      10      02      08      01      00            -34371111.5237        -284446.0802          44622.68745
2020      10      02      08      02      00            -34374329.1808        -287669.0009          44842.95141
2020      10      02      08      03      00            -34377546.4336        -290891.9183          45063.21484
2020      10      02      08      04      00            -34380763.2822        -294114.8322          45283.47775
2020      10      02      08      05      00            -34383979.7266        -297337.7426          45503.74012
2020      10      02      08      06      00             -34387195.767        -300560.6496          45724.00196
2020      10      02      08      07      00            -34390411.4034         -303783.553          45944.26326
2020      10      02      08      08      00            -34393626.6359        -307006.4529          46164.52401
2020      10      02      08      09      00            -34396841.4645        -310229.3492          46384.78423
2020      10      02      08      10      00            -34400055.8894        -313452.2418          46605.04391
2020      10      02      08      11      00            -34403269.9107        -316675.1307          46825.30303
2020      10      02      08      12      00            -34406483.5283         -319898.016          47045.56161
2020      10      02      08      13      00            -34409696.7424        -323120.8974          47265.81963
2020      10      02      08      14      00             -34412909.553        -326343.7751          47486.07711
2020      10      02      08      15      00            -34416121.9603         -329566.649          47706.33402
2020      10      02      08      16      00            -34419333.9643         -332789.519          47926.59038
2020      10      02      08      17      00             -34422545.565        -336012.3851          48146.84617
2020      10      02      08      18      00            -34425756.7627        -339235.2473           48367.1014
2020      10      02      08      19      00            -34428967.5572        -342458.1055          48587.35606
2020      10      02      08      20      00            -34432177.9487        -345680.9597          48807.61016
2020      10      02      08      21      00            -34435387.9374        -348903.8098          49027.86368
2020      10      02      08      22      00            -34438597.5232        -352126.6559          49248.11663
2020      10      02      08      23      00            -34441806.7062        -355349.4978          49468.36901
2020      10      02      08      24      00            -34445015.4866        -358572.3356           49688.6208
2020      10      02      08      25      00            -34448223.8643        -361795.1692          49908.87202
2020      10      02      08      26      00            -34451431.8395        -365017.9986          50129.12265
2020      10      02      08      27      00            -34454639.4123        -368240.8237           50349.3727
2020      10      02      08      28      00            -34457846.5826        -371463.6445          50569.62216
2020      10      02      08      29      00            -34461053.3507         -374686.461          50789.87103
2020      10      02      08      30      00            -34464259.7165         -377909.273           51010.1193
2020      10      02      08      31      00            -34467465.6802        -381132.0807          51230.36698
2020      10      02      08      32      00            -34470671.2418         -384354.884          51450.61406
2020      10      02      08      33      00            -34473876.4014        -387577.6827          51670.86055
2020      10      02      08      34      00             -34477081.159         -390800.477          51891.10643
2020      10      02      08      35      00            -34480285.5149        -394023.2667           52111.3517
2020      10      02      08      36      00            -34483489.4689        -397246.0518          52331.59637
2020      10      02      08      37      00            -34486693.0213        -400468.8322          52551.84043
2020      10      02      08      38      00             -34489896.172         -403691.608          52772.08388
2020      10      02      08      39      00            -34493098.9212        -406914.3791          52992.32671
2020      10      02      08      40      00            -34496301.2689        -410137.1455          53212.56892
2020      10      02      08      41      00            -34499503.2152        -413359.9071          53432.81052
2020      10      02      08      42      00            -34502704.7602        -416582.6639          53653.05149
2020      10      02      08      43      00            -34505905.9039        -419805.4158          53873.29185
2020      10      02      08      44      00            -34509106.6465        -423028.1629          54093.53157
2020      10      02      08      45      00             -34512306.988         -426250.905          54313.77067
2020      10      02      08      46      00            -34515506.9285        -429473.6422          54534.00913
2020      10      02      08      47      00            -34518706.4681        -432696.3744          54754.24696
2020      10      02      08      48      00            -34521905.6067        -435919.1016          54974.48416
2020      10      02      08      49      00            -34525104.3446        -439141.8237          55194.72071
2020      10      02      08      50      00            -34528302.6818        -442364.5407          55414.95663
2020      10      02      08      51      00            -34531500.6184        -445587.2526           55635.1919
2020      10      02      08      52      00            -34534698.1543        -448809.9593          55855.42653
2020      10      02      08      53      00            -34537895.2898        -452032.6609          56075.66051
2020      10      02      08      54      00            -34541092.0249        -455255.3571          56295.89384
2020      10      02      08      55      00            -34544288.3597        -458478.0481          56516.12652
2020      10      02      08      56      00            -34547484.2942        -461700.7338          56736.35854
2020      10      02      08      57      00            -34550679.8285        -464923.4142          56956.58991
2020      10      02      08      58      00            -34553874.9627        -468146.0891          57176.82061
